Repo,CommitHash,TimeStamp,Language,Files,Lines,Code,Comments,Blanks
tsne-mp,372e19002e830ca17c94488f76ec93000619e6b1,1491184964,Objective C,1,115,105,0,10
tsne-mp,372e19002e830ca17c94488f76ec93000619e6b1,1491184964,Python,11,2878,2166,242,470
tsne-mp,372e19002e830ca17c94488f76ec93000619e6b1,1491184964,Shell,1,4,2,1,1
tsne-mp,372e19002e830ca17c94488f76ec93000619e6b1,1491184964,Plain Text,2,33,33,0,0
tsne-mp,372e19002e830ca17c94488f76ec93000619e6b1,1491184964,YAML,1,14,14,0,0
tsne-mp,372e19002e830ca17c94488f76ec93000619e6b1,1491184964,Total,33,6241,4859,592,790
tsne-mp,27f32fbb48d2dc474c7ca58491f99fb84a9a19db,1491184241,Autoconf,1,7,7,0,0
tsne-mp,27f32fbb48d2dc474c7ca58491f99fb84a9a19db,1491184241,C Header,3,454,261,124,69
tsne-mp,27f32fbb48d2dc474c7ca58491f99fb84a9a19db,1491184241,CMake,1,12,7,0,5
tsne-mp,27f32fbb48d2dc474c7ca58491f99fb84a9a19db,1491184241,C++,2,1261,853,203,205
tsne-mp,27f32fbb48d2dc474c7ca58491f99fb84a9a19db,1491184241,Dockerfile,2,30,19,1,10
tsne-mp,27f32fbb48d2dc474c7ca58491f99fb84a9a19db,1491184241,Makefile,2,39,25,3,11
tsne-mp,27f32fbb48d2dc474c7ca58491f99fb84a9a19db,1491184241,Markdown,2,168,168,0,0
tsne-mp,27f32fbb48d2dc474c7ca58491f99fb84a9a19db,1491184241,Notebook,2,1160,1160,0,0
tsne-mp,27f32fbb48d2dc474c7ca58491f99fb84a9a19db,1491184241,Objective C,1,115,105,0,10
tsne-mp,27f32fbb48d2dc474c7ca58491f99fb84a9a19db,1491184241,Python,10,2827,2134,231,462
tsne-mp,27f32fbb48d2dc474c7ca58491f99fb84a9a19db,1491184241,Shell,1,4,2,1,1
tsne-mp,27f32fbb48d2dc474c7ca58491f99fb84a9a19db,1491184241,Plain Text,2,31,31,0,0
tsne-mp,27f32fbb48d2dc474c7ca58491f99fb84a9a19db,1491184241,YAML,1,14,14,0,0
tsne-mp,27f32fbb48d2dc474c7ca58491f99fb84a9a19db,1491184241,Total,30,6122,4786,563,773
tsne-mp,0792618daa10ff8da0ecec572e45b712fc7c0b63,1490907846,Autoconf,1,7,7,0,0
tsne-mp,0792618daa10ff8da0ecec572e45b712fc7c0b63,1490907846,C Header,3,455,262,124,69
tsne-mp,0792618daa10ff8da0ecec572e45b712fc7c0b63,1490907846,CMake,1,12,7,0,5
tsne-mp,0792618daa10ff8da0ecec572e45b712fc7c0b63,1490907846,C++,2,1252,850,203,199
