Repo,CommitHash,TimeStamp,Language,Files,Lines,Code,Comments,Blanks
ThunderWeasel,3c87a350c74bdce749381fd9dfa65e5d9790df28,1536765676,BASH,11,198,109,39,50
ThunderWeasel,3c87a350c74bdce749381fd9dfa65e5d9790df28,1536765676,Dockerfile,8,253,171,42,40
ThunderWeasel,3c87a350c74bdce749381fd9dfa65e5d9790df28,1536765676,HTML,16,7743,6129,85,1529
ThunderWeasel,3c87a350c74bdce749381fd9dfa65e5d9790df28,1536765676,JavaScript,2,701,588,45,68
ThunderWeasel,3c87a350c74bdce749381fd9dfa65e5d9790df28,1536765676,JSON,3,10,10,0,0
ThunderWeasel,3c87a350c74bdce749381fd9dfa65e5d9790df28,1536765676,Markdown,44,3193,3193,0,0
ThunderWeasel,3c87a350c74bdce749381fd9dfa65e5d9790df28,1536765676,Notebook,41,66785,66785,0,0
ThunderWeasel,3c87a350c74bdce749381fd9dfa65e5d9790df28,1536765676,Python,233,34328,26852,1665,5811
ThunderWeasel,3c87a350c74bdce749381fd9dfa65e5d9790df28,1536765676,Shell,7,93,57,19,17
ThunderWeasel,3c87a350c74bdce749381fd9dfa65e5d9790df28,1536765676,SQL,3,359,226,67,66
ThunderWeasel,3c87a350c74bdce749381fd9dfa65e5d9790df28,1536765676,SVG,4,1704,1692,3,9
ThunderWeasel,3c87a350c74bdce749381fd9dfa65e5d9790df28,1536765676,Plain Text,34,103580,103580,0,0
ThunderWeasel,3c87a350c74bdce749381fd9dfa65e5d9790df28,1536765676,YAML,22,1669,1385,253,31
ThunderWeasel,3c87a350c74bdce749381fd9dfa65e5d9790df28,1536765676,Total,429,220621,210782,2218,7621
ThunderWeasel,f6898ae474fd3d136fd459f52c7f43c05554c8c1,1536765586,Autoconf,1,5,5,0,0
ThunderWeasel,f6898ae474fd3d136fd459f52c7f43c05554c8c1,1536765586,BASH,11,198,109,39,50
ThunderWeasel,f6898ae474fd3d136fd459f52c7f43c05554c8c1,1536765586,Dockerfile,8,253,171,42,40
ThunderWeasel,f6898ae474fd3d136fd459f52c7f43c05554c8c1,1536765586,HTML,16,7743,6129,85,1529
ThunderWeasel,f6898ae474fd3d136fd459f52c7f43c05554c8c1,1536765586,JavaScript,2,701,588,45,68
ThunderWeasel,f6898ae474fd3d136fd459f52c7f43c05554c8c1,1536765586,JSON,3,10,10,0,0
ThunderWeasel,f6898ae474fd3d136fd459f52c7f43c05554c8c1,1536765586,Markdown,44,3193,3193,0,0
ThunderWeasel,f6898ae474fd3d136fd459f52c7f43c05554c8c1,1536765586,Notebook,41,66785,66785,0,0
ThunderWeasel,f6898ae474fd3d136fd459f52c7f43c05554c8c1,1536765586,Python,232,34127,26696,1664,5767
ThunderWeasel,f6898ae474fd3d136fd459f52c7f43c05554c8c1,1536765586,Shell,7,93,57,19,17
ThunderWeasel,f6898ae474fd3d136fd459f52c7f43c05554c8c1,1536765586,SQL,3,359,226,67,66
ThunderWeasel,f6898ae474fd3d136fd459f52c7f43c05554c8c1,1536765586,SVG,4,1704,1692,3,9
ThunderWeasel,f6898ae474fd3d136fd459f52c7f43c05554c8c1,1536765586,Plain Text,34,103580,103580,0,0
ThunderWeasel,f6898ae474fd3d136fd459f52c7f43c05554c8c1,1536765586,YAML,22,1669,1385,253,31
ThunderWeasel,f6898ae474fd3d136fd459f52c7f43c05554c8c1,1536765586,Total,428,220420,210626,2217,7577
ThunderWeasel,bc0033d98ab0e5dc0951206e2143e0f1fc3ed3e6,1536698748,Autoconf,1,5,5,0,0
ThunderWeasel,bc0033d98ab0e5dc0951206e2143e0f1fc3ed3e6,1536698748,BASH,11,198,109,39,50
ThunderWeasel,bc0033d98ab0e5dc0951206e2143e0f1fc3ed3e6,1536698748,Dockerfile,8,253,171,42,40
ThunderWeasel,bc0033d98ab0e5dc0951206e2143e0f1fc3ed3e6,1536698748,HTML,16,7743,6129,85,1529
ThunderWeasel,bc0033d98ab0e5dc0951206e2143e0f1fc3ed3e6,1536698748,JavaScript,2,701,588,45,68
ThunderWeasel,bc0033d98ab0e5dc0951206e2143e0f1fc3ed3e6,1536698748,JSON,3,10,10,0,0
ThunderWeasel,bc0033d98ab0e5dc0951206e2143e0f1fc3ed3e6,1536698748,Markdown,44,3193,3193,0,0
ThunderWeasel,bc0033d98ab0e5dc0951206e2143e0f1fc3ed3e6,1536698748,Notebook,41,66785,66785,0,0
ThunderWeasel,bc0033d98ab0e5dc0951206e2143e0f1fc3ed3e6,1536698748,Python,232,34127,26697,1664,5766
ThunderWeasel,bc0033d98ab0e5dc0951206e2143e0f1fc3ed3e6,1536698748,Shell,7,93,57,19,17
ThunderWeasel,bc0033d98ab0e5dc0951206e2143e0f1fc3ed3e6,1536698748,SQL,3,359,226,67,66
ThunderWeasel,bc0033d98ab0e5dc0951206e2143e0f1fc3ed3e6,1536698748,SVG,4,1704,1692,3,9
ThunderWeasel,bc0033d98ab0e5dc0951206e2143e0f1fc3ed3e6,1536698748,Plain Text,34,103580,103580,0,0
ThunderWeasel,bc0033d98ab0e5dc0951206e2143e0f1fc3ed3e6,1536698748,YAML,22,1669,1385,253,31
ThunderWeasel,bc0033d98ab0e5dc0951206e2143e0f1fc3ed3e6,1536698748,Total,428,220420,210627,2217,7576
ThunderWeasel,c75ec9880abd681eb8235424919017df4a49a869,1536698316,Autoconf,1,5,5,0,0
ThunderWeasel,c75ec9880abd681eb8235424919017df4a49a869,1536698316,BASH,11,198,109,39,50
ThunderWeasel,c75ec9880abd681eb8235424919017df4a49a869,1536698316,Dockerfile,8,253,171,42,40
ThunderWeasel,c75ec9880abd681eb8235424919017df4a49a869,1536698316,HTML,16,7743,6129,85,1529
ThunderWeasel,c75ec9880abd681eb8235424919017df4a49a869,1536698316,JavaScript,2,701,588,45,68
ThunderWeasel,c75ec9880abd681eb8235424919017df4a49a869,1536698316,JSON,3,10,10,0,0
ThunderWeasel,c75ec9880abd681eb8235424919017df4a49a869,1536698316,Markdown,44,3193,3193,0,0
ThunderWeasel,c75ec9880abd681eb8235424919017df4a49a869,1536698316,Notebook,41,66785,66785,0,0
ThunderWeasel,c75ec9880abd681eb8235424919017df4a49a869,1536698316,Python,232,34122,26695,1661,5766
ThunderWeasel,c75ec9880abd681eb8235424919017df4a49a869,1536698316,Shell,7,93,57,19,17
ThunderWeasel,c75ec9880abd681eb8235424919017df4a49a869,1536698316,SQL,3,359,226,67,66
ThunderWeasel,c75ec9880abd681eb8235424919017df4a49a869,1536698316,SVG,4,1704,1692,3,9
ThunderWeasel,c75ec9880abd681eb8235424919017df4a49a869,1536698316,Plain Text,34,103580,103580,0,0
ThunderWeasel,c75ec9880abd681eb8235424919017df4a49a869,1536698316,YAML,22,1669,1385,253,31
ThunderWeasel,c75ec9880abd681eb8235424919017df4a49a869,1536698316,Total,428,220415,210625,2214,7576
ThunderWeasel,ad166c844333bcf45ccc4ef9b68dda8c4e5dd320,1536683719,Autoconf,1,5,5,0,0
ThunderWeasel,ad166c844333bcf45ccc4ef9b68dda8c4e5dd320,1536683719,BASH,11,198,109,39,50
ThunderWeasel,ad166c844333bcf45ccc4ef9b68dda8c4e5dd320,1536683719,Dockerfile,8,253,171,42,40
ThunderWeasel,ad166c844333bcf45ccc4ef9b68dda8c4e5dd320,1536683719,HTML,16,7743,6129,85,1529
ThunderWeasel,ad166c844333bcf45ccc4ef9b68dda8c4e5dd320,1536683719,JavaScript,2,701,588,45,68
ThunderWeasel,ad166c844333bcf45ccc4ef9b68dda8c4e5dd320,1536683719,JSON,3,10,10,0,0
ThunderWeasel,ad166c844333bcf45ccc4ef9b68dda8c4e5dd320,1536683719,Markdown,44,3193,3193,0,0
ThunderWeasel,ad166c844333bcf45ccc4ef9b68dda8c4e5dd320,1536683719,Notebook,41,66785,66785,0,0
ThunderWeasel,ad166c844333bcf45ccc4ef9b68dda8c4e5dd320,1536683719,Python,232,34119,26692,1661,5766
ThunderWeasel,ad166c844333bcf45ccc4ef9b68dda8c4e5dd320,1536683719,Shell,7,93,57,19,17
ThunderWeasel,ad166c844333bcf45ccc4ef9b68dda8c4e5dd320,1536683719,SQL,3,359,226,67,66
ThunderWeasel,ad166c844333bcf45ccc4ef9b68dda8c4e5dd320,1536683719,SVG,4,1704,1692,3,9
ThunderWeasel,ad166c844333bcf45ccc4ef9b68dda8c4e5dd320,1536683719,Plain Text,34,103580,103580,0,0
ThunderWeasel,ad166c844333bcf45ccc4ef9b68dda8c4e5dd320,1536683719,YAML,22,1669,1385,253,31
ThunderWeasel,ad166c844333bcf45ccc4ef9b68dda8c4e5dd320,1536683719,Total,428,220412,210622,2214,7576
ThunderWeasel,fa016384b27880f1fad675640bdb15e4baa54c1a,1536682193,Autoconf,1,5,5,0,0
ThunderWeasel,fa016384b27880f1fad675640bdb15e4baa54c1a,1536682193,BASH,11,198,109,39,50
ThunderWeasel,fa016384b27880f1fad675640bdb15e4baa54c1a,1536682193,Dockerfile,8,253,171,42,40
ThunderWeasel,fa016384b27880f1fad675640bdb15e4baa54c1a,1536682193,HTML,16,7743,6129,85,1529
ThunderWeasel,fa016384b27880f1fad675640bdb15e4baa54c1a,1536682193,JavaScript,2,701,588,45,68
ThunderWeasel,fa016384b27880f1fad675640bdb15e4baa54c1a,1536682193,JSON,3,10,10,0,0
ThunderWeasel,fa016384b27880f1fad675640bdb15e4baa54c1a,1536682193,Markdown,44,3193,3193,0,0
ThunderWeasel,fa016384b27880f1fad675640bdb15e4baa54c1a,1536682193,Notebook,41,66785,66785,0,0
ThunderWeasel,fa016384b27880f1fad675640bdb15e4baa54c1a,1536682193,Python,232,34119,26692,1661,5766
ThunderWeasel,fa016384b27880f1fad675640bdb15e4baa54c1a,1536682193,Shell,7,93,57,19,17
ThunderWeasel,fa016384b27880f1fad675640bdb15e4baa54c1a,1536682193,SQL,3,359,226,67,66
ThunderWeasel,fa016384b27880f1fad675640bdb15e4baa54c1a,1536682193,SVG,4,1704,1692,3,9
ThunderWeasel,fa016384b27880f1fad675640bdb15e4baa54c1a,1536682193,Plain Text,34,103580,103580,0,0
ThunderWeasel,fa016384b27880f1fad675640bdb15e4baa54c1a,1536682193,YAML,22,1669,1385,253,31
ThunderWeasel,fa016384b27880f1fad675640bdb15e4baa54c1a,1536682193,Total,428,220412,210622,2214,7576
ThunderWeasel,10d47b49928a4ba11c80a76de4723b1b51999850,1536681695,Autoconf,1,5,5,0,0
ThunderWeasel,10d47b49928a4ba11c80a76de4723b1b51999850,1536681695,BASH,11,198,109,39,50
ThunderWeasel,10d47b49928a4ba11c80a76de4723b1b51999850,1536681695,Dockerfile,8,253,171,42,40
ThunderWeasel,10d47b49928a4ba11c80a76de4723b1b51999850,1536681695,HTML,16,7743,6129,85,1529
ThunderWeasel,10d47b49928a4ba11c80a76de4723b1b51999850,1536681695,JavaScript,2,701,588,45,68
ThunderWeasel,10d47b49928a4ba11c80a76de4723b1b51999850,1536681695,JSON,3,10,10,0,0
ThunderWeasel,10d47b49928a4ba11c80a76de4723b1b51999850,1536681695,Markdown,44,3193,3193,0,0
ThunderWeasel,10d47b49928a4ba11c80a76de4723b1b51999850,1536681695,Notebook,41,66702,66702,0,0
ThunderWeasel,10d47b49928a4ba11c80a76de4723b1b51999850,1536681695,Python,232,34119,26692,1661,5766
ThunderWeasel,10d47b49928a4ba11c80a76de4723b1b51999850,1536681695,Shell,7,93,57,19,17
ThunderWeasel,10d47b49928a4ba11c80a76de4723b1b51999850,1536681695,SQL,3,359,226,67,66
ThunderWeasel,10d47b49928a4ba11c80a76de4723b1b51999850,1536681695,SVG,4,1704,1692,3,9
ThunderWeasel,10d47b49928a4ba11c80a76de4723b1b51999850,1536681695,Plain Text,34,103580,103580,0,0
ThunderWeasel,10d47b49928a4ba11c80a76de4723b1b51999850,1536681695,YAML,22,1669,1385,253,31
ThunderWeasel,10d47b49928a4ba11c80a76de4723b1b51999850,1536681695,Total,428,220329,210539,2214,7576
ThunderWeasel,5d855fcee16d5b1fba674bf022bafbd3253f4215,1536615374,Autoconf,1,5,5,0,0
ThunderWeasel,5d855fcee16d5b1fba674bf022bafbd3253f4215,1536615374,BASH,11,198,109,39,50
ThunderWeasel,5d855fcee16d5b1fba674bf022bafbd3253f4215,1536615374,Dockerfile,8,253,171,42,40
ThunderWeasel,5d855fcee16d5b1fba674bf022bafbd3253f4215,1536615374,HTML,16,7743,6129,85,1529
ThunderWeasel,5d855fcee16d5b1fba674bf022bafbd3253f4215,1536615374,JavaScript,2,701,588,45,68
ThunderWeasel,5d855fcee16d5b1fba674bf022bafbd3253f4215,1536615374,JSON,3,10,10,0,0
ThunderWeasel,5d855fcee16d5b1fba674bf022bafbd3253f4215,1536615374,Markdown,44,3193,3193,0,0
ThunderWeasel,5d855fcee16d5b1fba674bf022bafbd3253f4215,1536615374,Notebook,41,66702,66702,0,0
ThunderWeasel,5d855fcee16d5b1fba674bf022bafbd3253f4215,1536615374,Python,232,34117,26690,1661,5766
ThunderWeasel,5d855fcee16d5b1fba674bf022bafbd3253f4215,1536615374,Shell,7,93,57,19,17
ThunderWeasel,5d855fcee16d5b1fba674bf022bafbd3253f4215,1536615374,SQL,3,359,226,67,66
ThunderWeasel,5d855fcee16d5b1fba674bf022bafbd3253f4215,1536615374,SVG,4,1704,1692,3,9
ThunderWeasel,5d855fcee16d5b1fba674bf022bafbd3253f4215,1536615374,Plain Text,34,103580,103580,0,0
ThunderWeasel,5d855fcee16d5b1fba674bf022bafbd3253f4215,1536615374,YAML,22,1669,1385,253,31
ThunderWeasel,5d855fcee16d5b1fba674bf022bafbd3253f4215,1536615374,Total,428,220327,210537,2214,7576
ThunderWeasel,d1346cf45e98accadd04a3b3bafe66ae01fe2692,1536604179,Autoconf,1,5,5,0,0
ThunderWeasel,d1346cf45e98accadd04a3b3bafe66ae01fe2692,1536604179,BASH,11,197,109,39,49
ThunderWeasel,d1346cf45e98accadd04a3b3bafe66ae01fe2692,1536604179,Dockerfile,8,248,168,42,38
ThunderWeasel,d1346cf45e98accadd04a3b3bafe66ae01fe2692,1536604179,HTML,16,7743,6129,85,1529
ThunderWeasel,d1346cf45e98accadd04a3b3bafe66ae01fe2692,1536604179,JavaScript,2,701,588,45,68
ThunderWeasel,d1346cf45e98accadd04a3b3bafe66ae01fe2692,1536604179,JSON,3,10,10,0,0
ThunderWeasel,d1346cf45e98accadd04a3b3bafe66ae01fe2692,1536604179,Markdown,44,3193,3193,0,0
ThunderWeasel,d1346cf45e98accadd04a3b3bafe66ae01fe2692,1536604179,Notebook,41,66702,66702,0,0
ThunderWeasel,d1346cf45e98accadd04a3b3bafe66ae01fe2692,1536604179,Python,232,34117,26690,1661,5766
ThunderWeasel,d1346cf45e98accadd04a3b3bafe66ae01fe2692,1536604179,Shell,7,93,57,19,17
ThunderWeasel,d1346cf45e98accadd04a3b3bafe66ae01fe2692,1536604179,SQL,3,359,226,67,66
ThunderWeasel,d1346cf45e98accadd04a3b3bafe66ae01fe2692,1536604179,SVG,4,1704,1692,3,9
ThunderWeasel,d1346cf45e98accadd04a3b3bafe66ae01fe2692,1536604179,Plain Text,34,103580,103580,0,0
ThunderWeasel,d1346cf45e98accadd04a3b3bafe66ae01fe2692,1536604179,YAML,22,1669,1385,253,31
ThunderWeasel,d1346cf45e98accadd04a3b3bafe66ae01fe2692,1536604179,Total,428,220321,210534,2214,7573
ThunderWeasel,29f6839654a7be407390ff19bfbbea6630d716f4,1536592537,Autoconf,1,5,5,0,0
ThunderWeasel,29f6839654a7be407390ff19bfbbea6630d716f4,1536592537,BASH,11,197,109,39,49
ThunderWeasel,29f6839654a7be407390ff19bfbbea6630d716f4,1536592537,Dockerfile,8,248,168,42,38
ThunderWeasel,29f6839654a7be407390ff19bfbbea6630d716f4,1536592537,HTML,16,7743,6129,85,1529
ThunderWeasel,29f6839654a7be407390ff19bfbbea6630d716f4,1536592537,JavaScript,2,701,588,45,68
ThunderWeasel,29f6839654a7be407390ff19bfbbea6630d716f4,1536592537,JSON,3,10,10,0,0
ThunderWeasel,29f6839654a7be407390ff19bfbbea6630d716f4,1536592537,Markdown,44,3193,3193,0,0
ThunderWeasel,29f6839654a7be407390ff19bfbbea6630d716f4,1536592537,Notebook,41,66702,66702,0,0
ThunderWeasel,29f6839654a7be407390ff19bfbbea6630d716f4,1536592537,Python,232,34114,26688,1660,5766
ThunderWeasel,29f6839654a7be407390ff19bfbbea6630d716f4,1536592537,Shell,7,93,57,19,17
ThunderWeasel,29f6839654a7be407390ff19bfbbea6630d716f4,1536592537,SQL,3,359,226,67,66
ThunderWeasel,29f6839654a7be407390ff19bfbbea6630d716f4,1536592537,SVG,4,1704,1692,3,9
ThunderWeasel,29f6839654a7be407390ff19bfbbea6630d716f4,1536592537,Plain Text,34,103580,103580,0,0
ThunderWeasel,29f6839654a7be407390ff19bfbbea6630d716f4,1536592537,YAML,22,1669,1385,253,31
ThunderWeasel,29f6839654a7be407390ff19bfbbea6630d716f4,1536592537,Total,428,220318,210532,2213,7573
ThunderWeasel,2f5294fc348d0e1efea69985b2178f9f61c713e6,1536352544,Autoconf,1,5,5,0,0
ThunderWeasel,2f5294fc348d0e1efea69985b2178f9f61c713e6,1536352544,BASH,11,197,109,39,49
ThunderWeasel,2f5294fc348d0e1efea69985b2178f9f61c713e6,1536352544,Dockerfile,8,248,168,42,38
ThunderWeasel,2f5294fc348d0e1efea69985b2178f9f61c713e6,1536352544,HTML,16,7743,6129,85,1529
ThunderWeasel,2f5294fc348d0e1efea69985b2178f9f61c713e6,1536352544,JavaScript,2,701,588,45,68
ThunderWeasel,2f5294fc348d0e1efea69985b2178f9f61c713e6,1536352544,JSON,3,10,10,0,0
ThunderWeasel,2f5294fc348d0e1efea69985b2178f9f61c713e6,1536352544,Markdown,44,3193,3193,0,0
ThunderWeasel,2f5294fc348d0e1efea69985b2178f9f61c713e6,1536352544,Notebook,41,66398,66398,0,0
ThunderWeasel,2f5294fc348d0e1efea69985b2178f9f61c713e6,1536352544,Python,232,34111,26685,1660,5766
ThunderWeasel,2f5294fc348d0e1efea69985b2178f9f61c713e6,1536352544,Shell,7,93,57,19,17
ThunderWeasel,2f5294fc348d0e1efea69985b2178f9f61c713e6,1536352544,SQL,3,359,226,67,66
ThunderWeasel,2f5294fc348d0e1efea69985b2178f9f61c713e6,1536352544,SVG,4,1704,1692,3,9
ThunderWeasel,2f5294fc348d0e1efea69985b2178f9f61c713e6,1536352544,Plain Text,34,103581,103581,0,0
ThunderWeasel,2f5294fc348d0e1efea69985b2178f9f61c713e6,1536352544,YAML,22,1669,1385,253,31
ThunderWeasel,2f5294fc348d0e1efea69985b2178f9f61c713e6,1536352544,Total,428,220012,210226,2213,7573
ThunderWeasel,ac761be57ab7c30c3548fed9a0e1c1a4aac3f538,1536328777,Autoconf,1,5,5,0,0
ThunderWeasel,ac761be57ab7c30c3548fed9a0e1c1a4aac3f538,1536328777,BASH,11,197,109,39,49
ThunderWeasel,ac761be57ab7c30c3548fed9a0e1c1a4aac3f538,1536328777,Dockerfile,8,248,168,42,38
ThunderWeasel,ac761be57ab7c30c3548fed9a0e1c1a4aac3f538,1536328777,HTML,16,7743,6129,85,1529
ThunderWeasel,ac761be57ab7c30c3548fed9a0e1c1a4aac3f538,1536328777,JavaScript,2,699,585,45,69
ThunderWeasel,ac761be57ab7c30c3548fed9a0e1c1a4aac3f538,1536328777,JSON,3,10,10,0,0
ThunderWeasel,ac761be57ab7c30c3548fed9a0e1c1a4aac3f538,1536328777,Markdown,44,3193,3193,0,0
ThunderWeasel,ac761be57ab7c30c3548fed9a0e1c1a4aac3f538,1536328777,Notebook,41,66398,66398,0,0
ThunderWeasel,ac761be57ab7c30c3548fed9a0e1c1a4aac3f538,1536328777,Python,232,34110,26684,1660,5766
ThunderWeasel,ac761be57ab7c30c3548fed9a0e1c1a4aac3f538,1536328777,Shell,7,93,57,19,17
ThunderWeasel,ac761be57ab7c30c3548fed9a0e1c1a4aac3f538,1536328777,SQL,3,359,226,67,66
ThunderWeasel,ac761be57ab7c30c3548fed9a0e1c1a4aac3f538,1536328777,SVG,4,1704,1692,3,9
ThunderWeasel,ac761be57ab7c30c3548fed9a0e1c1a4aac3f538,1536328777,Plain Text,34,103581,103581,0,0
ThunderWeasel,ac761be57ab7c30c3548fed9a0e1c1a4aac3f538,1536328777,YAML,22,1669,1385,253,31
ThunderWeasel,ac761be57ab7c30c3548fed9a0e1c1a4aac3f538,1536328777,Total,428,220009,210222,2213,7574
ThunderWeasel,88c1441320682d39b140e13e0618747bc3804146,1536328120,Autoconf,1,5,5,0,0
ThunderWeasel,88c1441320682d39b140e13e0618747bc3804146,1536328120,BASH,11,197,109,39,49
ThunderWeasel,88c1441320682d39b140e13e0618747bc3804146,1536328120,Dockerfile,8,248,168,42,38
ThunderWeasel,88c1441320682d39b140e13e0618747bc3804146,1536328120,HTML,16,7743,6129,85,1529
ThunderWeasel,88c1441320682d39b140e13e0618747bc3804146,1536328120,JavaScript,2,699,585,45,69
ThunderWeasel,88c1441320682d39b140e13e0618747bc3804146,1536328120,JSON,3,10,10,0,0
ThunderWeasel,88c1441320682d39b140e13e0618747bc3804146,1536328120,Markdown,44,3193,3193,0,0
ThunderWeasel,88c1441320682d39b140e13e0618747bc3804146,1536328120,Notebook,40,65290,65290,0,0
ThunderWeasel,88c1441320682d39b140e13e0618747bc3804146,1536328120,Python,232,34110,26684,1660,5766
ThunderWeasel,88c1441320682d39b140e13e0618747bc3804146,1536328120,Shell,7,93,57,19,17
ThunderWeasel,88c1441320682d39b140e13e0618747bc3804146,1536328120,SQL,3,359,226,67,66
ThunderWeasel,88c1441320682d39b140e13e0618747bc3804146,1536328120,SVG,4,1704,1692,3,9
ThunderWeasel,88c1441320682d39b140e13e0618747bc3804146,1536328120,Plain Text,34,103581,103581,0,0
ThunderWeasel,88c1441320682d39b140e13e0618747bc3804146,1536328120,YAML,22,1669,1385,253,31
ThunderWeasel,88c1441320682d39b140e13e0618747bc3804146,1536328120,Total,427,218901,209114,2213,7574
ThunderWeasel,9ce8e6a949056f3ae94bb58972d26dbffff3618d,1536328098,Autoconf,1,5,5,0,0
ThunderWeasel,9ce8e6a949056f3ae94bb58972d26dbffff3618d,1536328098,BASH,11,197,109,39,49
ThunderWeasel,9ce8e6a949056f3ae94bb58972d26dbffff3618d,1536328098,Dockerfile,8,248,168,42,38
ThunderWeasel,9ce8e6a949056f3ae94bb58972d26dbffff3618d,1536328098,HTML,16,7743,6129,85,1529
ThunderWeasel,9ce8e6a949056f3ae94bb58972d26dbffff3618d,1536328098,JavaScript,2,699,585,45,69
ThunderWeasel,9ce8e6a949056f3ae94bb58972d26dbffff3618d,1536328098,JSON,3,10,10,0,0
ThunderWeasel,9ce8e6a949056f3ae94bb58972d26dbffff3618d,1536328098,Markdown,44,3193,3193,0,0
ThunderWeasel,9ce8e6a949056f3ae94bb58972d26dbffff3618d,1536328098,Notebook,40,65271,65271,0,0
ThunderWeasel,9ce8e6a949056f3ae94bb58972d26dbffff3618d,1536328098,Python,232,34110,26684,1660,5766
ThunderWeasel,9ce8e6a949056f3ae94bb58972d26dbffff3618d,1536328098,Shell,7,93,57,19,17
ThunderWeasel,9ce8e6a949056f3ae94bb58972d26dbffff3618d,1536328098,SQL,3,359,226,67,66
ThunderWeasel,9ce8e6a949056f3ae94bb58972d26dbffff3618d,1536328098,SVG,4,1704,1692,3,9
ThunderWeasel,9ce8e6a949056f3ae94bb58972d26dbffff3618d,1536328098,Plain Text,34,103581,103581,0,0
ThunderWeasel,9ce8e6a949056f3ae94bb58972d26dbffff3618d,1536328098,YAML,22,1669,1385,253,31
ThunderWeasel,9ce8e6a949056f3ae94bb58972d26dbffff3618d,1536328098,Total,427,218882,209095,2213,7574
ThunderWeasel,036443b0dca085f2d023ac697be9e45232941bc3,1536275033,Autoconf,1,5,5,0,0
ThunderWeasel,036443b0dca085f2d023ac697be9e45232941bc3,1536275033,BASH,11,197,109,39,49
ThunderWeasel,036443b0dca085f2d023ac697be9e45232941bc3,1536275033,Dockerfile,8,248,168,42,38
ThunderWeasel,036443b0dca085f2d023ac697be9e45232941bc3,1536275033,HTML,16,7743,6129,85,1529
ThunderWeasel,036443b0dca085f2d023ac697be9e45232941bc3,1536275033,JavaScript,2,699,585,45,69
ThunderWeasel,036443b0dca085f2d023ac697be9e45232941bc3,1536275033,JSON,3,10,10,0,0
ThunderWeasel,036443b0dca085f2d023ac697be9e45232941bc3,1536275033,Markdown,44,3193,3193,0,0
ThunderWeasel,036443b0dca085f2d023ac697be9e45232941bc3,1536275033,Notebook,40,65271,65271,0,0
ThunderWeasel,036443b0dca085f2d023ac697be9e45232941bc3,1536275033,Python,232,34110,26684,1660,5766
ThunderWeasel,036443b0dca085f2d023ac697be9e45232941bc3,1536275033,Shell,7,93,57,19,17
ThunderWeasel,036443b0dca085f2d023ac697be9e45232941bc3,1536275033,SQL,3,359,226,67,66
ThunderWeasel,036443b0dca085f2d023ac697be9e45232941bc3,1536275033,SVG,4,1704,1692,3,9
ThunderWeasel,036443b0dca085f2d023ac697be9e45232941bc3,1536275033,Plain Text,34,103581,103581,0,0
ThunderWeasel,036443b0dca085f2d023ac697be9e45232941bc3,1536275033,YAML,22,1669,1385,253,31
ThunderWeasel,036443b0dca085f2d023ac697be9e45232941bc3,1536275033,Total,427,218882,209095,2213,7574
ThunderWeasel,2450c2484465d2917eb32c6832b75dff3e0d8786,1536266488,Autoconf,1,5,5,0,0
ThunderWeasel,2450c2484465d2917eb32c6832b75dff3e0d8786,1536266488,BASH,11,197,109,39,49
ThunderWeasel,2450c2484465d2917eb32c6832b75dff3e0d8786,1536266488,Dockerfile,8,248,168,42,38
ThunderWeasel,2450c2484465d2917eb32c6832b75dff3e0d8786,1536266488,HTML,16,7743,6129,85,1529
ThunderWeasel,2450c2484465d2917eb32c6832b75dff3e0d8786,1536266488,JavaScript,2,699,585,45,69
ThunderWeasel,2450c2484465d2917eb32c6832b75dff3e0d8786,1536266488,JSON,3,10,10,0,0
ThunderWeasel,2450c2484465d2917eb32c6832b75dff3e0d8786,1536266488,Markdown,44,3193,3193,0,0
ThunderWeasel,2450c2484465d2917eb32c6832b75dff3e0d8786,1536266488,Notebook,40,65271,65271,0,0
ThunderWeasel,2450c2484465d2917eb32c6832b75dff3e0d8786,1536266488,Python,230,33892,26509,1641,5742
ThunderWeasel,2450c2484465d2917eb32c6832b75dff3e0d8786,1536266488,Shell,7,93,57,19,17
ThunderWeasel,2450c2484465d2917eb32c6832b75dff3e0d8786,1536266488,SQL,3,359,226,67,66
ThunderWeasel,2450c2484465d2917eb32c6832b75dff3e0d8786,1536266488,SVG,4,1704,1692,3,9
ThunderWeasel,2450c2484465d2917eb32c6832b75dff3e0d8786,1536266488,Plain Text,34,103524,103524,0,0
ThunderWeasel,2450c2484465d2917eb32c6832b75dff3e0d8786,1536266488,YAML,22,1669,1385,253,31
ThunderWeasel,2450c2484465d2917eb32c6832b75dff3e0d8786,1536266488,Total,425,218607,208863,2194,7550
ThunderWeasel,a0d209e19f7fdaed983470aea14a8be0344bc3b3,1536174209,Autoconf,1,5,5,0,0
ThunderWeasel,a0d209e19f7fdaed983470aea14a8be0344bc3b3,1536174209,BASH,11,197,109,39,49
ThunderWeasel,a0d209e19f7fdaed983470aea14a8be0344bc3b3,1536174209,Dockerfile,8,248,168,42,38
ThunderWeasel,a0d209e19f7fdaed983470aea14a8be0344bc3b3,1536174209,HTML,16,7743,6129,85,1529
ThunderWeasel,a0d209e19f7fdaed983470aea14a8be0344bc3b3,1536174209,JavaScript,2,699,585,45,69
ThunderWeasel,a0d209e19f7fdaed983470aea14a8be0344bc3b3,1536174209,JSON,3,10,10,0,0
