Repo,CommitHash,TimeStamp,Author,Language,Files,Lines,Code,Comments,Blanks,Revision Comment
ThunderWeasel,6a9750d9e96fdae8c099675875370d353b2e0bdf,1522797964,Alan Turing,Plain Text,1,-556,-556,0,0,Fix version
ThunderWeasel,6a9750d9e96fdae8c099675875370d353b2e0bdf,1522797964,Alan Turing,Total,1,-556,-556,0,0,Fix version
ThunderWeasel,e5439af1d5b5d44b80a2b727e4805c10bcffe19a,1522797706,Alan Turing,Python,1,524,380,62,82,Fix version
ThunderWeasel,e5439af1d5b5d44b80a2b727e4805c10bcffe19a,1522797706,Alan Turing,Total,1,524,380,62,82,Fix version
ThunderWeasel,32bf0681c0be0554fe5c9c2b17d8ce68f9a0ac97,1522794546,Leonhard Euler,Python,3,214,181,5,28,experimentation (WIP)
ThunderWeasel,32bf0681c0be0554fe5c9c2b17d8ce68f9a0ac97,1522794546,Leonhard Euler,Plain Text,0,1,1,0,0,experimentation (WIP)
ThunderWeasel,32bf0681c0be0554fe5c9c2b17d8ce68f9a0ac97,1522794546,Leonhard Euler,Total,3,215,182,5,28,experimentation (WIP)
ThunderWeasel,61e2f121c2cbc6448bc7694529925da0faece375,1522784419,Ada Lovelace,Markdown,3,75,75,0,0,Modified the ADR files to have a .md extension. Added ADR for SQL table maintenance Added db_structure.sql to create the sql for phishing.
ThunderWeasel,61e2f121c2cbc6448bc7694529925da0faece375,1522784419,Ada Lovelace,SQL,1,86,60,15,11,Modified the ADR files to have a .md extension. Added ADR for SQL table maintenance Added db_structure.sql to create the sql for phishing.
ThunderWeasel,61e2f121c2cbc6448bc7694529925da0faece375,1522784419,Ada Lovelace,Total,4,161,135,15,11,Modified the ADR files to have a .md extension. Added ADR for SQL table maintenance Added db_structure.sql to create the sql for phishing.
ThunderWeasel,d1227a9083b2433c7d048a6b7ab3146154fe7142,1522777553,Ada Lovelace,Python,0,58,52,0,6,"Cleaned description table, added wait parameter, included function to print individual jobs and all jobs in queue with specified status"
ThunderWeasel,d1227a9083b2433c7d048a6b7ab3146154fe7142,1522777553,Ada Lovelace,Total,0,58,52,0,6,"Cleaned description table, added wait parameter, included function to print individual jobs and all jobs in queue with specified status"
ThunderWeasel,03e392042eb850c9f22faaa49b4e7148d2106f7d,1522773210,Edsger Dijkstra,Python,0,9,9,0,0,get database from context in __main__
ThunderWeasel,03e392042eb850c9f22faaa49b4e7148d2106f7d,1522773210,Edsger Dijkstra,Total,0,9,9,0,0,get database from context in __main__
ThunderWeasel,2f4f63b2b9a93e346a97240d328150295512d6b0,1522772580,Edsger Dijkstra,Python,0,2,2,0,0,get database from context
ThunderWeasel,2f4f63b2b9a93e346a97240d328150295512d6b0,1522772580,Edsger Dijkstra,Total,0,2,2,0,0,get database from context
ThunderWeasel,ae7eee9d4e65e360673d221321670ab18fb6b8aa,1522772419,Ada Lovelace,Python,1,97,71,5,21,checkpoint
ThunderWeasel,ae7eee9d4e65e360673d221321670ab18fb6b8aa,1522772419,Ada Lovelace,Shell,1,2,0,2,0,checkpoint
ThunderWeasel,ae7eee9d4e65e360673d221321670ab18fb6b8aa,1522772419,Ada Lovelace,Plain Text,0,1,1,0,0,checkpoint
ThunderWeasel,ae7eee9d4e65e360673d221321670ab18fb6b8aa,1522772419,Ada Lovelace,Total,2,100,72,7,21,checkpoint
ThunderWeasel,d3b2327021f5f9a38dab939599d7339aac9d2070,1522772403,Edsger Dijkstra,Python,0,1,1,0,0,add scrapy to requirements
ThunderWeasel,d3b2327021f5f9a38dab939599d7339aac9d2070,1522772403,Edsger Dijkstra,Total,0,1,1,0,0,add scrapy to requirements
ThunderWeasel,523759380ff46ab6ee072e3c88599c8411797f38,1522702010,Dennis Ritchie,Python,1,120,106,2,12,added a wrapper script around aws batch
ThunderWeasel,523759380ff46ab6ee072e3c88599c8411797f38,1522702010,Dennis Ritchie,Total,1,120,106,2,12,added a wrapper script around aws batch
ThunderWeasel,8e8226d26ccad1689d613b96e99006a5de5f5bbf,1522700051,Edsger Dijkstra,Python,2,160,127,0,33,gather google results
ThunderWeasel,8e8226d26ccad1689d613b96e99006a5de5f5bbf,1522700051,Edsger Dijkstra,Plain Text,0,1,1,0,0,gather google results
ThunderWeasel,8e8226d26ccad1689d613b96e99006a5de5f5bbf,1522700051,Edsger Dijkstra,Total,2,161,128,0,33,gather google results
ThunderWeasel,36b0c2abe408cac9f792a965c707c4bde6c24f01,1522698459,Ada Lovelace,Python,0,24,20,0,4,Centralized path handling for dom/screenshot into a dataclass Switched to using uuids for the local filenames.
ThunderWeasel,36b0c2abe408cac9f792a965c707c4bde6c24f01,1522698459,Ada Lovelace,Total,0,24,20,0,4,Centralized path handling for dom/screenshot into a dataclass Switched to using uuids for the local filenames.
ThunderWeasel,8303235c8a1096be6492c8caa4d9703241ef4ddc,1522697995,Ada Lovelace,Plain Text,0,-1,-1,0,0,update requirements.txt; remove duplicate entries
ThunderWeasel,8303235c8a1096be6492c8caa4d9703241ef4ddc,1522697995,Ada Lovelace,Total,0,-1,-1,0,0,update requirements.txt; remove duplicate entries
ThunderWeasel,09b890e23f87c4cdd277e126d5a62d60db9d1fda,1522693960,Dennis Ritchie,Python,0,45,38,1,6,added functionality for runtime environment
ThunderWeasel,09b890e23f87c4cdd277e126d5a62d60db9d1fda,1522693960,Dennis Ritchie,Total,0,45,38,1,6,added functionality for runtime environment
ThunderWeasel,28bea32abb5991dfce4437a5874e1c56acd39b5f,1522687983,Ada Lovelace,Python,0,54,42,0,12,Reorganized the dom and screenshot code.
ThunderWeasel,28bea32abb5991dfce4437a5874e1c56acd39b5f,1522687983,Ada Lovelace,Total,0,54,42,0,12,Reorganized the dom and screenshot code.
ThunderWeasel,00b561573a16de14336e8e0e04b4bbc2620a3ef9,1522448451,Marvin Minsky,Markdown,1,12,12,0,0,Added feature visualization process and notebook
ThunderWeasel,00b561573a16de14336e8e0e04b4bbc2620a3ef9,1522448451,Marvin Minsky,Notebook,1,870,870,0,0,Added feature visualization process and notebook
ThunderWeasel,00b561573a16de14336e8e0e04b4bbc2620a3ef9,1522448451,Marvin Minsky,Python,5,259,190,4,65,Added feature visualization process and notebook
ThunderWeasel,00b561573a16de14336e8e0e04b4bbc2620a3ef9,1522448451,Marvin Minsky,Plain Text,0,4,4,0,0,Added feature visualization process and notebook
ThunderWeasel,00b561573a16de14336e8e0e04b4bbc2620a3ef9,1522448451,Marvin Minsky,Total,7,1145,1076,4,65,Added feature visualization process and notebook
ThunderWeasel,abbdb88d49485842c49611894d631f6547d7c4ac,1522367299,Ada Lovelace,Python,0,1,2,0,-1,Added logging changes
ThunderWeasel,abbdb88d49485842c49611894d631f6547d7c4ac,1522367299,Ada Lovelace,Total,0,1,2,0,-1,Added logging changes
ThunderWeasel,26402032ab7fb5dcd08461a6d744973b4eb6bfc0,1522364598,Ada Lovelace,Python,0,28,26,0,2,Bugfixes for screenshot
ThunderWeasel,26402032ab7fb5dcd08461a6d744973b4eb6bfc0,1522364598,Ada Lovelace,Total,0,28,26,0,2,Bugfixes for screenshot
ThunderWeasel,3cf7240ddf00357d6ad230549b363876dbb1ad8a,1522362518,Dennis Ritchie,Python,0,0,1,0,-1,fixed whois auth bugs
ThunderWeasel,3cf7240ddf00357d6ad230549b363876dbb1ad8a,1522362518,Dennis Ritchie,Total,0,0,1,0,-1,fixed whois auth bugs
ThunderWeasel,901bf52eedaa21487da2679b61d9508fc1352ec3,1522361226,Dennis Ritchie,Markdown,0,20,20,0,0,added new stuff
ThunderWeasel,901bf52eedaa21487da2679b61d9508fc1352ec3,1522361226,Dennis Ritchie,Python,2,49,42,-5,12,added new stuff
ThunderWeasel,901bf52eedaa21487da2679b61d9508fc1352ec3,1522361226,Dennis Ritchie,Total,2,69,62,-5,12,added new stuff
ThunderWeasel,7137f211acced63a74dffb20a4c5f33569280e75,1522353311,Dennis Ritchie,Python,4,230,181,2,47,finished whois lookup
ThunderWeasel,7137f211acced63a74dffb20a4c5f33569280e75,1522353311,Dennis Ritchie,Total,4,230,181,2,47,finished whois lookup
ThunderWeasel,89f1342ba88a0b063c71e5719bfc7e46b883770a,1522272155,Alan Turing,Dockerfile,0,5,2,2,1,"Noticed the chrome dependecies (lsb-release) have a dependency on python3. Rather than install that on the top of our python image, grab the debian lsb_release file and directly install them into our docker image"
ThunderWeasel,89f1342ba88a0b063c71e5719bfc7e46b883770a,1522272155,Alan Turing,Python,2,489,358,58,73,"Noticed the chrome dependecies (lsb-release) have a dependency on python3. Rather than install that on the top of our python image, grab the debian lsb_release file and directly install them into our docker image"
ThunderWeasel,89f1342ba88a0b063c71e5719bfc7e46b883770a,1522272155,Alan Turing,Total,2,494,360,60,74,"Noticed the chrome dependecies (lsb-release) have a dependency on python3. Rather than install that on the top of our python image, grab the debian lsb_release file and directly install them into our docker image"
ThunderWeasel,50261296d8e824f2ba1eac8c4e9cf7fe71c0efdb,1522272117,Ada Lovelace,Python,1,15,13,0,2,checkpoint
ThunderWeasel,50261296d8e824f2ba1eac8c4e9cf7fe71c0efdb,1522272117,Ada Lovelace,Total,1,15,13,0,2,checkpoint
ThunderWeasel,941dd68ea166f145fdeaa500b8227efcc4370ec2,1522272098,Ada Lovelace,Python,0,21,18,0,3,checkpoint
ThunderWeasel,941dd68ea166f145fdeaa500b8227efcc4370ec2,1522272098,Ada Lovelace,Total,0,21,18,0,3,checkpoint
ThunderWeasel,ffcdfcf4f78305c7186f6109b39ce0ffabdcfb4c,1522268549,Alan Turing,Dockerfile,0,-4,-2,0,-2,Changes from review with Mike
ThunderWeasel,ffcdfcf4f78305c7186f6109b39ce0ffabdcfb4c,1522268549,Alan Turing,Total,0,-4,-2,0,-2,Changes from review with Mike
ThunderWeasel,fbda5a09c8ceb26f7674c5683dcafd8d8fbd487e,1522266508,Alan Turing,Autoconf,0,-1,-1,0,0,Roll back resource changes
ThunderWeasel,fbda5a09c8ceb26f7674c5683dcafd8d8fbd487e,1522266508,Alan Turing,Dockerfile,0,1,1,0,0,Roll back resource changes
ThunderWeasel,fbda5a09c8ceb26f7674c5683dcafd8d8fbd487e,1522266508,Alan Turing,Python,0,-2,-2,0,0,Roll back resource changes
ThunderWeasel,fbda5a09c8ceb26f7674c5683dcafd8d8fbd487e,1522266508,Alan Turing,Total,0,-2,-2,0,0,Roll back resource changes
ThunderWeasel,8d065bba9b24648526dfd856a3d53432e6ab8bcc,1522264842,Dennis Ritchie,Python,4,90,70,0,20,added utilities
ThunderWeasel,8d065bba9b24648526dfd856a3d53432e6ab8bcc,1522264842,Dennis Ritchie,Total,4,90,70,0,20,added utilities
ThunderWeasel,d8fef6e73214d000b7435b0bd429fe5928d83f64,1522263510,Alan Turing,Autoconf,0,1,1,0,0,make puppeteer.js a phishing package resource
ThunderWeasel,d8fef6e73214d000b7435b0bd429fe5928d83f64,1522263510,Alan Turing,Dockerfile,0,-1,-1,0,0,make puppeteer.js a phishing package resource
ThunderWeasel,d8fef6e73214d000b7435b0bd429fe5928d83f64,1522263510,Alan Turing,Python,0,2,2,0,0,make puppeteer.js a phishing package resource
ThunderWeasel,d8fef6e73214d000b7435b0bd429fe5928d83f64,1522263510,Alan Turing,Total,0,2,2,0,0,make puppeteer.js a phishing package resource
ThunderWeasel,06146e4fff66e0a31bff43f6b28d181e66445d70,1522262412,Alan Turing,BASH,-3,-50,-25,-9,-16,"Update project to conform to latest ""architecture"", e.g. docker, scripts in bin, etc."
ThunderWeasel,06146e4fff66e0a31bff43f6b28d181e66445d70,1522262412,Alan Turing,Dockerfile,0,17,24,-2,-5,"Update project to conform to latest ""architecture"", e.g. docker, scripts in bin, etc."
ThunderWeasel,06146e4fff66e0a31bff43f6b28d181e66445d70,1522262412,Alan Turing,Python,-1,-7,-4,1,-4,"Update project to conform to latest ""architecture"", e.g. docker, scripts in bin, etc."
ThunderWeasel,06146e4fff66e0a31bff43f6b28d181e66445d70,1522262412,Alan Turing,Shell,-2,-10,-6,-1,-3,"Update project to conform to latest ""architecture"", e.g. docker, scripts in bin, etc."
ThunderWeasel,06146e4fff66e0a31bff43f6b28d181e66445d70,1522262412,Alan Turing,Plain Text,0,1,1,0,0,"Update project to conform to latest ""architecture"", e.g. docker, scripts in bin, etc."
ThunderWeasel,06146e4fff66e0a31bff43f6b28d181e66445d70,1522262412,Alan Turing,Total,-6,-49,-10,-11,-28,"Update project to conform to latest ""architecture"", e.g. docker, scripts in bin, etc."
ThunderWeasel,d1976533c1027dd71dd4dce08b1aba7f20d04a13,1522258328,Leonhard Euler,Python,5,125,101,1,23,adding utility and scripts for expanding json values in deep strings
ThunderWeasel,d1976533c1027dd71dd4dce08b1aba7f20d04a13,1522258328,Leonhard Euler,Plain Text,1,581,581,0,0,adding utility and scripts for expanding json values in deep strings
ThunderWeasel,d1976533c1027dd71dd4dce08b1aba7f20d04a13,1522258328,Leonhard Euler,Total,6,706,682,1,23,adding utility and scripts for expanding json values in deep strings
ThunderWeasel,d472e51ec508ed1d27f726ba557e4b7c9f203f27,1522253775,Ada Lovelace,Dockerfile,0,6,3,0,3,for Dan
ThunderWeasel,d472e51ec508ed1d27f726ba557e4b7c9f203f27,1522253775,Ada Lovelace,JavaScript,0,3,3,0,0,for Dan
ThunderWeasel,d472e51ec508ed1d27f726ba557e4b7c9f203f27,1522253775,Ada Lovelace,Python,2,55,44,-1,12,for Dan
ThunderWeasel,d472e51ec508ed1d27f726ba557e4b7c9f203f27,1522253775,Ada Lovelace,Total,2,64,50,-1,15,for Dan
ThunderWeasel,0b7645bc169b6ce083a51138ccab059f0abb11a6,1521923083,Ada Lovelace,Python,0,29,20,1,8,checkpoint
ThunderWeasel,0b7645bc169b6ce083a51138ccab059f0abb11a6,1521923083,Ada Lovelace,Total,0,29,20,1,8,checkpoint
ThunderWeasel,730db85061cea041a834a484e2b99f9db64da37d,1521735882,Ada Lovelace,Dockerfile,0,4,3,0,1,Addreses (mysterious) docker rights problem when building on a lanista server.
ThunderWeasel,730db85061cea041a834a484e2b99f9db64da37d,1521735882,Ada Lovelace,Total,0,4,3,0,1,Addreses (mysterious) docker rights problem when building on a lanista server.
ThunderWeasel,6f5c15d5777e7a99522b96e91aac973714398361,1521735777,Ada Lovelace,Python,0,7,6,0,1,Added error checking and logging for case of a failed http download of the phishtank data.
ThunderWeasel,6f5c15d5777e7a99522b96e91aac973714398361,1521735777,Ada Lovelace,Total,0,7,6,0,1,Added error checking and logging for case of a failed http download of the phishtank data.
ThunderWeasel,6e191c7258f2db148b4db0cfb4ffc3e087db7c03,1521664262,Ada Lovelace,Python,1,159,130,0,29,Added the phishtank etl script.
ThunderWeasel,6e191c7258f2db148b4db0cfb4ffc3e087db7c03,1521664262,Ada Lovelace,Total,1,159,130,0,29,Added the phishtank etl script.
ThunderWeasel,3265f7955eff33563056a7205f8bebf2f5355457,1521659405,Ada Lovelace,Plain Text,0,2,2,0,0,Added addict and dataset packages
ThunderWeasel,3265f7955eff33563056a7205f8bebf2f5355457,1521659405,Ada Lovelace,Total,0,2,2,0,0,Added addict and dataset packages
ThunderWeasel,db2ae1d3236d382d3badf8270b9e5313fd9ce484,1521232253,Ada Lovelace,Dockerfile,1,43,33,2,8,Added puppeteer docker file which (after further evolution) will become the AWS batch container used for fetching dom and screenshots
ThunderWeasel,db2ae1d3236d382d3badf8270b9e5313fd9ce484,1521232253,Ada Lovelace,JavaScript,1,102,73,13,16,Added puppeteer docker file which (after further evolution) will become the AWS batch container used for fetching dom and screenshots
ThunderWeasel,db2ae1d3236d382d3badf8270b9e5313fd9ce484,1521232253,Ada Lovelace,Python,1,1,1,0,0,Added puppeteer docker file which (after further evolution) will become the AWS batch container used for fetching dom and screenshots
ThunderWeasel,db2ae1d3236d382d3badf8270b9e5313fd9ce484,1521232253,Ada Lovelace,Total,3,146,107,15,24,Added puppeteer docker file which (after further evolution) will become the AWS batch container used for fetching dom and screenshots
ThunderWeasel,f90dcbda5fdf27fd3f662a07558cc5699b7b51de,1521230909,Alan Turing,BASH,2,24,11,6,7,Update docker architecture Add necessary files to requirements-dev.txt & setup.py
ThunderWeasel,f90dcbda5fdf27fd3f662a07558cc5699b7b51de,1521230909,Alan Turing,Dockerfile,0,-2,6,-3,-5,Update docker architecture Add necessary files to requirements-dev.txt & setup.py
ThunderWeasel,f90dcbda5fdf27fd3f662a07558cc5699b7b51de,1521230909,Alan Turing,Python,-2,-10,-7,0,-3,Update docker architecture Add necessary files to requirements-dev.txt & setup.py
ThunderWeasel,f90dcbda5fdf27fd3f662a07558cc5699b7b51de,1521230909,Alan Turing,Shell,1,5,3,1,1,Update docker architecture Add necessary files to requirements-dev.txt & setup.py
ThunderWeasel,f90dcbda5fdf27fd3f662a07558cc5699b7b51de,1521230909,Alan Turing,Plain Text,1,300,300,0,0,Update docker architecture Add necessary files to requirements-dev.txt & setup.py
ThunderWeasel,f90dcbda5fdf27fd3f662a07558cc5699b7b51de,1521230909,Alan Turing,Total,2,317,313,4,0,Update docker architecture Add necessary files to requirements-dev.txt & setup.py
ThunderWeasel,b18e05a944be5a58f11fb7f06dd4d988e7b6ba61,1520540598,Alan Turing,Notebook,1,19230,19230,0,0,add screenshots to .gitignore (in case you run notebooks) add .git to .dockerignore
ThunderWeasel,b18e05a944be5a58f11fb7f06dd4d988e7b6ba61,1520540598,Alan Turing,Total,1,19230,19230,0,0,add screenshots to .gitignore (in case you run notebooks) add .git to .dockerignore
ThunderWeasel,ab06fb6e915c2fccff80db770df61e7d6675549f,1520536035,Alan Turing,Notebook,-1,-19230,-19230,0,0,Updates to handle running notebooks through a 'dock'
ThunderWeasel,ab06fb6e915c2fccff80db770df61e7d6675549f,1520536035,Alan Turing,Total,-1,-19230,-19230,0,0,Updates to handle running notebooks through a 'dock'
ThunderWeasel,c7c31dd897975949c8e4562fa8386fc4ed430f74,1520534700,Alan Turing,Markdown,0,-42,-42,0,0,Update module references to phishing
ThunderWeasel,c7c31dd897975949c8e4562fa8386fc4ed430f74,1520534700,Alan Turing,Notebook,-1,-45,-45,0,0,Update module references to phishing
ThunderWeasel,c7c31dd897975949c8e4562fa8386fc4ed430f74,1520534700,Alan Turing,Total,-1,-87,-87,0,0,Update module references to phishing
ThunderWeasel,c46e6a1c0e70d8682ede762b560e455668686864,1520529698,Alan Turing,Dockerfile,2,-12,-1,-6,-5,"Update docker infrastructure to ""newer"" architecture (rather than what is found in the template project). Includes: * better notebook support * support for CPU and GPU in the same container"
ThunderWeasel,c46e6a1c0e70d8682ede762b560e455668686864,1520529698,Alan Turing,Python,0,-14,-13,-4,3,"Update docker infrastructure to ""newer"" architecture (rather than what is found in the template project). Includes: * better notebook support * support for CPU and GPU in the same container"
ThunderWeasel,c46e6a1c0e70d8682ede762b560e455668686864,1520529698,Alan Turing,Shell,-3,-112,-73,-26,-13,"Update docker infrastructure to ""newer"" architecture (rather than what is found in the template project). Includes: * better notebook support * support for CPU and GPU in the same container"
ThunderWeasel,c46e6a1c0e70d8682ede762b560e455668686864,1520529698,Alan Turing,Plain Text,0,-6,-6,0,0,"Update docker infrastructure to ""newer"" architecture (rather than what is found in the template project). Includes: * better notebook support * support for CPU and GPU in the same container"
ThunderWeasel,c46e6a1c0e70d8682ede762b560e455668686864,1520529698,Alan Turing,Total,-1,-144,-93,-36,-15,"Update docker infrastructure to ""newer"" architecture (rather than what is found in the template project). Includes: * better notebook support * support for CPU and GPU in the same container"
ThunderWeasel,74800256a72c7fef075aa338991f730b66ca175f,1518818089,René Descartes,Python,3,198,156,11,31,First cut at feature processing ops related to bing search ranking
ThunderWeasel,74800256a72c7fef075aa338991f730b66ca175f,1518818089,René Descartes,Total,3,198,156,11,31,First cut at feature processing ops related to bing search ranking
ThunderWeasel,a2f153a38a463bc6c621521d396c0442ace9063f,1518816999,René Descartes,Python,-4,-531,-386,-62,-83,removed example module
ThunderWeasel,a2f153a38a463bc6c621521d396c0442ace9063f,1518816999,René Descartes,Plain Text,0,1,1,0,0,removed example module
ThunderWeasel,a2f153a38a463bc6c621521d396c0442ace9063f,1518816999,René Descartes,Total,-4,-530,-385,-62,-83,removed example module
ThunderWeasel,6010f645f68f55a0b3d5c2c3bce85358b9be7bed,1518705804,René Descartes,Python,0,8,8,0,0,Added more command-line args
ThunderWeasel,6010f645f68f55a0b3d5c2c3bce85358b9be7bed,1518705804,René Descartes,Total,0,8,8,0,0,Added more command-line args
ThunderWeasel,2e3a565df2f8304461e4b304d7069f416e4c65a3,1518645199,René Descartes,Python,0,2,2,0,0,Updated module comment
ThunderWeasel,2e3a565df2f8304461e4b304d7069f416e4c65a3,1518645199,René Descartes,Total,0,2,2,0,0,Updated module comment
ThunderWeasel,cf2fe54dd84cb20438ae4c5a5c7654be858b2fe7,1518645011,René Descartes,Python,1,192,146,12,34,Added initial implementation of a Bing search proxy service
ThunderWeasel,cf2fe54dd84cb20438ae4c5a5c7654be858b2fe7,1518645011,René Descartes,Plain Text,0,6,6,0,0,Added initial implementation of a Bing search proxy service
ThunderWeasel,cf2fe54dd84cb20438ae4c5a5c7654be858b2fe7,1518645011,René Descartes,Total,1,198,152,12,34,Added initial implementation of a Bing search proxy service
ThunderWeasel,a4f334b019a70fca418d375470817d7ced7d5651,1518463175,René Descartes,JavaScript,1,11,5,1,5,Added scripts to download and process phishing detection data from the TAP mongodb Added Jupyter notebook to cluster and visualize screenshots
ThunderWeasel,a4f334b019a70fca418d375470817d7ced7d5651,1518463175,René Descartes,Notebook,2,39039,39039,0,0,Added scripts to download and process phishing detection data from the TAP mongodb Added Jupyter notebook to cluster and visualize screenshots
ThunderWeasel,a4f334b019a70fca418d375470817d7ced7d5651,1518463175,René Descartes,Python,1,101,68,21,12,Added scripts to download and process phishing detection data from the TAP mongodb Added Jupyter notebook to cluster and visualize screenshots
ThunderWeasel,a4f334b019a70fca418d375470817d7ced7d5651,1518463175,René Descartes,Shell,1,3,1,1,1,Added scripts to download and process phishing detection data from the TAP mongodb Added Jupyter notebook to cluster and visualize screenshots
ThunderWeasel,a4f334b019a70fca418d375470817d7ced7d5651,1518463175,René Descartes,Plain Text,1,16,16,0,0,Added scripts to download and process phishing detection data from the TAP mongodb Added Jupyter notebook to cluster and visualize screenshots
ThunderWeasel,a4f334b019a70fca418d375470817d7ced7d5651,1518463175,René Descartes,Total,6,39170,39129,23,18,Added scripts to download and process phishing detection data from the TAP mongodb Added Jupyter notebook to cluster and visualize screenshots
ThunderWeasel,d8a87b7e3dae0e91fc4d9170723410de0cb18930,1517188387,Ada Lovelace,BASH,-1,-31,-20,-2,-9,Created python package for phishing
ThunderWeasel,d8a87b7e3dae0e91fc4d9170723410de0cb18930,1517188387,Ada Lovelace,Total,-1,-31,-20,-2,-9,Created python package for phishing
tsne-mp,1c443030fa84761d9aae79a8e261d5ab3691dcb9,1534871165,Alan Turing,Markdown,0,5,5,0,0,Dwr/better error handling (#8)
tsne-mp,1c443030fa84761d9aae79a8e261d5ab3691dcb9,1534871165,Alan Turing,Python,0,16,15,0,1,Dwr/better error handling (#8)
tsne-mp,1c443030fa84761d9aae79a8e261d5ab3691dcb9,1534871165,Alan Turing,Total,0,21,20,0,1,Dwr/better error handling (#8)
tsne-mp,22c0e2ce5742d3b2567bf80bd4bf064c57ec3bf3,1534526164,Marvin Minsky,C++,0,2,0,3,-1,Added the last steps to build the windows wheel (#7)
tsne-mp,22c0e2ce5742d3b2567bf80bd4bf064c57ec3bf3,1534526164,Marvin Minsky,Dockerfile,1,64,13,29,22,Added the last steps to build the windows wheel (#7)
tsne-mp,22c0e2ce5742d3b2567bf80bd4bf064c57ec3bf3,1534526164,Marvin Minsky,Markdown,0,46,46,0,0,Added the last steps to build the windows wheel (#7)
tsne-mp,22c0e2ce5742d3b2567bf80bd4bf064c57ec3bf3,1534526164,Marvin Minsky,Python,0,6,4,2,0,Added the last steps to build the windows wheel (#7)
tsne-mp,22c0e2ce5742d3b2567bf80bd4bf064c57ec3bf3,1534526164,Marvin Minsky,Plain Text,0,-1,-1,0,0,Added the last steps to build the windows wheel (#7)
tsne-mp,22c0e2ce5742d3b2567bf80bd4bf064c57ec3bf3,1534526164,Marvin Minsky,Total,1,117,62,34,21,Added the last steps to build the windows wheel (#7)
tsne-mp,ba07bc19374f3f18abed9f73daec554057866931,1534449834,Marvin Minsky,Plain Text,0,1,1,0,0,Added the wheel to the requirements
tsne-mp,ba07bc19374f3f18abed9f73daec554057866931,1534449834,Marvin Minsky,Total,0,1,1,0,0,Added the wheel to the requirements
tsne-mp,2d0ff804c2740c9467e9fb007fe56a92657c125b,1534384829,Alan Turing,Markdown,0,-11,-11,0,0,Fix typo
tsne-mp,2d0ff804c2740c9467e9fb007fe56a92657c125b,1534384829,Alan Turing,Total,0,-11,-11,0,0,Fix typo
tsne-mp,1e689d23419afebeac04ff868d0de63343b6eeab,1534383856,Alan Turing,Markdown,0,6,6,0,0,Update BUILD.md
tsne-mp,1e689d23419afebeac04ff868d0de63343b6eeab,1534383856,Alan Turing,Python,0,-8,-7,0,-1,Update BUILD.md
tsne-mp,1e689d23419afebeac04ff868d0de63343b6eeab,1534383856,Alan Turing,Total,0,-2,-1,0,-1,Update BUILD.md
tsne-mp,188b77c41c714a62747df433efb0f882825c4e74,1534383776,Alan Turing,Shell,1,16,10,1,5,Update build script create publish script
tsne-mp,188b77c41c714a62747df433efb0f882825c4e74,1534383776,Alan Turing,Total,1,16,10,1,5,Update build script create publish script
tsne-mp,5f60e6784203a2b0509d38c24cc5a3d50cac42d2,1534383061,Alan Turing,Markdown,0,2,2,0,0,Add pypi badges
tsne-mp,5f60e6784203a2b0509d38c24cc5a3d50cac42d2,1534383061,Alan Turing,Total,0,2,2,0,0,Add pypi badges
tsne-mp,bb6fedb5f537d9a6828fbbab469cf98f7ea2b16e,1534382717,Alan Turing,Dockerfile,0,-37,-7,-18,-12,Create build for wheels (#6)
tsne-mp,bb6fedb5f537d9a6828fbbab469cf98f7ea2b16e,1534382717,Alan Turing,Markdown,1,1,1,0,0,Create build for wheels (#6)
tsne-mp,bb6fedb5f537d9a6828fbbab469cf98f7ea2b16e,1534382717,Alan Turing,Python,-1,-78,-50,-15,-13,Create build for wheels (#6)
tsne-mp,bb6fedb5f537d9a6828fbbab469cf98f7ea2b16e,1534382717,Alan Turing,Shell,7,84,49,13,22,Create build for wheels (#6)
tsne-mp,bb6fedb5f537d9a6828fbbab469cf98f7ea2b16e,1534382717,Alan Turing,Plain Text,0,-3,-3,0,0,Create build for wheels (#6)
tsne-mp,bb6fedb5f537d9a6828fbbab469cf98f7ea2b16e,1534382717,Alan Turing,Total,6,-47,-24,-20,-3,Create build for wheels (#6)
T-Rex,487d278a79233edcd82f622ea75f0918239f4c39,1537213544,Marvin Minsky,Python,10,574,457,2,115,Some initial migration of code to the phish-classification repo
T-Rex,487d278a79233edcd82f622ea75f0918239f4c39,1537213544,Marvin Minsky,TOML,0,8,6,0,2,Some initial migration of code to the phish-classification repo
T-Rex,487d278a79233edcd82f622ea75f0918239f4c39,1537213544,Marvin Minsky,Total,10,582,463,2,117,Some initial migration of code to the phish-classification repo
T-Rex,7585ba38e0c28d618b5f9f9376825a719b0d76f9,1536799426,Marvin Minsky,TOML,0,1,1,0,0,Made changes to better support poetry-setup
T-Rex,7585ba38e0c28d618b5f9f9376825a719b0d76f9,1536799426,Marvin Minsky,Total,0,1,1,0,0,Made changes to better support poetry-setup
T-Rex,e2265f25e941b48f86aa131a5357fd8f394935ae,1536796540,Marvin Minsky,BASH,1,58,47,1,10,Initial repository for phish classification tooling
T-Rex,e2265f25e941b48f86aa131a5357fd8f394935ae,1536796540,Marvin Minsky,Dockerfile,1,14,7,1,6,Initial repository for phish classification tooling
T-Rex,e2265f25e941b48f86aa131a5357fd8f394935ae,1536796540,Marvin Minsky,Python,3,6,4,0,2,Initial repository for phish classification tooling
