Repo,CommitHash,TimeStamp,ParentHashMaster,ParentHashBranch,PrMergeDuration
ThunderWeasel,de211f9d2b0944b0abe419184fc4ba13df460eaa,1532088087,de211f9d2b0944b0abe419184fc4ba13df460eaa,ad17b6dd5da8272a08a3be94b96a9fc5caa0db4e,838981.0
ThunderWeasel,feacae947e82ca72e47d13420d2c8a02fa7adb14,1532088055,feacae947e82ca72e47d13420d2c8a02fa7adb14,41abdcef1a67986d772d9b2a340edd3aecde9297,319383.0
ThunderWeasel,1e274e181c7717c71e2b700c292ba524f50a57f1,1532087973,1e274e181c7717c71e2b700c292ba524f50a57f1,d96f21ef279b68e0a514448eeb3519890209a2e1,29233.0
ThunderWeasel,a550ea698cf7ed8d45879fa9bb9b5e7fd6b164ae,1532035455,a550ea698cf7ed8d45879fa9bb9b5e7fd6b164ae,b9097bcc519ff681cf0cdd8ca920b26b185757cc,21.0
ThunderWeasel,2152dd1d83bf5b84081f126105812ac21d016aa2,1532034752,2152dd1d83bf5b84081f126105812ac21d016aa2,0e5a288f59eb8eeb4db1b1ce9cf80d8f552a4874,29351.0
ThunderWeasel,3146e3498eef5c96983733211b321596f3b2344d,1532034634,3146e3498eef5c96983733211b321596f3b2344d,4a1416d6031e743484c1fabefc2ef5852e3b7593,274462.0
ThunderWeasel,a007816912b618530360708bf5f8585d0e1e2444,1531944278,a007816912b618530360708bf5f8585d0e1e2444,6249666e499087ca0b4ed547f1172766fd65f136,246.0
ThunderWeasel,050b7e7b468f5075d3f4d82a6e1a82c11e1a6d1b,1531846550,050b7e7b468f5075d3f4d82a6e1a82c11e1a6d1b,1d82f8b2ec2416e37719c118f038b5d25ae5d499,84802.0
ThunderWeasel,d425cf2f3185e311400048cc089478cfbdce902a,1531846515,d425cf2f3185e311400048cc089478cfbdce902a,6ba92f80d99de8b08c7e6c35edb00961834e4bd8,344310.0
ThunderWeasel,39dc5e1b1f62492f3dd83a015e12cf1c7d83bcc3,1531845774,39dc5e1b1f62492f3dd83a015e12cf1c7d83bcc3,24dd8f6360cc005a89f9375bb009a2b0608cd79e,180.0
ThunderWeasel,63fe74afb2aae080f3034e0543290cc06e69849e,1531509372,63fe74afb2aae080f3034e0543290cc06e69849e,08812cccacbb28df28b47704f737f2685be81722,68.0
ThunderWeasel,f34139be9402fabbe3659dfc196e7013cf8769bc,1531434083,f34139be9402fabbe3659dfc196e7013cf8769bc,ca880fd9e3f0d3922879a9eb622e4f23fbeaa820,43.0
ThunderWeasel,f9fc7fc912580efc67fd34932b64c88fd23c1d1d,1531417167,f9fc7fc912580efc67fd34932b64c88fd23c1d1d,b416092863cb07524be80b97d3b8618a25219bf3,4665.0
ThunderWeasel,1c2fc1be6430639887dee71622f5df6d310a11ca,1531356051,1c2fc1be6430639887dee71622f5df6d310a11ca,f98a4f224a6bc63fa26712af1be12a112c2cc836,5706.0
ThunderWeasel,821093e4244039462cfc15c3838dbea6aa73de48,1531341883,821093e4244039462cfc15c3838dbea6aa73de48,f6cdf76c1033ae8a7a0ffa8becf9cc00c9b00959,523.0
ThunderWeasel,cd1b632dc0a7c16544c3e3e0cfe9feaa1612d1ff,1531340096,cd1b632dc0a7c16544c3e3e0cfe9feaa1612d1ff,0451b4f7fbceb1d1fa2f679c0b1974a3a518f288,7007.0
ThunderWeasel,181cbce5fd61b842474d656794a552911e2f28ed,1531334489,181cbce5fd61b842474d656794a552911e2f28ed,cb5c7fdbcfb5b6f748d0b49a776ad914e891309c,2816.0
ThunderWeasel,7767945ec292217d11437cb58c54fe85ac65175b,1531332561,7767945ec292217d11437cb58c54fe85ac65175b,079e1f42a24d75bccace8cc985152520d6eb887e,1423.0
ThunderWeasel,a86a9b469b5f6ec60c0a4a388f12a0e796acbdf7,1531331955,a86a9b469b5f6ec60c0a4a388f12a0e796acbdf7,9af6c769c10463d84af0168a1cf8206251753acc,5482.0
ThunderWeasel,0f016586457bdf9ee9a29eddb34d884a6891402b,1531331915,0f016586457bdf9ee9a29eddb34d884a6891402b,6b35e438e3c6d89b7a168c26aa110da1426501e2,91.0
ThunderWeasel,a53ddf082ddaaaa230e5a4b8f8319ce1a26eba01,1531331038,a53ddf082ddaaaa230e5a4b8f8319ce1a26eba01,7fdcef87a0ec3397b8bed2ffc6419f9556419190,654.0
ThunderWeasel,387285cb5d27793d54dd7a585dcba3df8e8b8535,1531328736,387285cb5d27793d54dd7a585dcba3df8e8b8535,45b3c690fc228600c5d03637de88cc4a5cdfed4f,6295.0
ThunderWeasel,679520d2799a2bd5a98c85596784779b7b4e9b2d,1531328572,679520d2799a2bd5a98c85596784779b7b4e9b2d,216dcf66bd64389bff4a0be679c1a850a20008f3,176965.0
ThunderWeasel,2c2d7eaecb7316033ca7edcb66c1a9e849f4be95,1531324291,2c2d7eaecb7316033ca7edcb66c1a9e849f4be95,da7360b6f65a58a93dc390b2261d3a4ec3538d70,138.0
ThunderWeasel,4c16ae2de2743ad290f74e5adcdfb760485e0533,1531322393,4c16ae2de2743ad290f74e5adcdfb760485e0533,21634738978ce916f5e66f76fd615ecbe995fbbf,47.0
ThunderWeasel,6a1c1c96c1145d71c46f06551a28141d7791a797,1531320887,6a1c1c96c1145d71c46f06551a28141d7791a797,21ab2d15814bf82e6fa2d5abc3a7786e98ad19a6,62166.0
ThunderWeasel,48ed7d30962ff5469a39db256678d502a243805d,1531269180,48ed7d30962ff5469a39db256678d502a243805d,982709ca908190cd6c5aad66d42ea8c948da7ede,22783.0
ThunderWeasel,3e3bcbf49c1a2fc33ca40b856aa240fe5bd8b03e,1531262372,3e3bcbf49c1a2fc33ca40b856aa240fe5bd8b03e,2f356507c26219b148667ce00daee3c184f8ee4c,87661.0
ThunderWeasel,0ad6311b885404e4f81bdbe299fef13d95738952,1531258358,0ad6311b885404e4f81bdbe299fef13d95738952,164cf549436306a90346955b91cb49c51b15e3b5,1345.0
ThunderWeasel,5306277b5236fdfc13d55d1f407da48c5b31099e,1531257406,5306277b5236fdfc13d55d1f407da48c5b31099e,b52f0cdf046db3163116a3a340a047a725198793,7238.0
ThunderWeasel,4e6a57a553cb7dd0207d36ab59e422a9c41a74ca,1531257372,4e6a57a553cb7dd0207d36ab59e422a9c41a74ca,f61c0ccde8b73d10d88c797b72313de0e83d0f1b,13326.0
ThunderWeasel,aa693c48c9753cb477d1e7371bf95641d6d25e18,1531256322,aa693c48c9753cb477d1e7371bf95641d6d25e18,407b4cc41bcd2e9f548795560f032c3a1cb3c0de,429948.0
ThunderWeasel,47e8aab1e4eba62e8f3d455611c766330280ac7e,1531235019,47e8aab1e4eba62e8f3d455611c766330280ac7e,bf251e5b807509a68dbe04a2d7ef5203a0b643c9,61639.0
ThunderWeasel,d8f190b89c01daab02a5f3675ab626d5253b4939,1531171529,d8f190b89c01daab02a5f3675ab626d5253b4939,459a5d2d36e332995acd8e36faf3170c1c4e2c52,276071.0
ThunderWeasel,2e5fd2e48db66bc451d643a095b7be8f26c14949,1531171497,2e5fd2e48db66bc451d643a095b7be8f26c14949,f845474fd3475003526df393f745ff7c30288be7,23746.0
ThunderWeasel,423a40434430ff763205a85c1492ee1ada0b51d7,1531171367,423a40434430ff763205a85c1492ee1ada0b51d7,e60a184af2d26bec62dd5370f3a1e74f32f6d8b2,622.0
ThunderWeasel,9d0c1bcc2e423551d951431b11b6fa64a27fdb4e,1531151887,9d0c1bcc2e423551d951431b11b6fa64a27fdb4e,aaaa67496d613244bac0163fe8f6050c8415ca55,515178.0
ThunderWeasel,88355be7069904566997dc6f075963466a22991c,1531151433,88355be7069904566997dc6f075963466a22991c,e8cea6fa4092bfbf794cfeb8a2ed7aeb82ea2c21,233156.0
ThunderWeasel,8418618803ea468dfb60c96f5de4e9c4b18988c5,1530908186,8418618803ea468dfb60c96f5de4e9c4b18988c5,cac80adad4b02c1f93b9c1bd92602296f7cf22f0,324.0
ThunderWeasel,68e5a23951d37c82c3aaab0801c7d4416ac4efe8,1530906711,68e5a23951d37c82c3aaab0801c7d4416ac4efe8,553ce345ea1a3864da57e9203749e37ea46abee4,3823.0
ThunderWeasel,5cf0e1dcfabb0113c74951bfdf7c2fb38a0fec9b,1530904796,5cf0e1dcfabb0113c74951bfdf7c2fb38a0fec9b,ce3b3dee0e4aa9e639de6f5be1b2d6a0157f034e,75898.0
ThunderWeasel,0aed11736f0e10db7f9a07dcf1d026c710f0f523,1530894504,0aed11736f0e10db7f9a07dcf1d026c710f0f523,0196b2acfcb2e35cbf3d30c9e49b14857950a061,240126.0
ThunderWeasel,17a553afb93727c73a30ba2a27046a30cbc466ae,1530894389,17a553afb93727c73a30ba2a27046a30cbc466ae,6e8636ce0741e205b1f6b2582d122846b6037c30,61577.0
ThunderWeasel,2c6b4192ae7b68b33ed3ff386faf369098177071,1530839273,2c6b4192ae7b68b33ed3ff386faf369098177071,7a8b06c737d4160d1b539fa3bd469d0b5357a3fe,288422.0
ThunderWeasel,4567f241ed2933c4f5893c7abf3d74f5303f4720,1530657297,4567f241ed2933c4f5893c7abf3d74f5303f4720,56ad290ee53b339cf7a722e24a07fa6d44c2943e,5762.0
ThunderWeasel,972f61ac8e3fb552231e365c6ad44d5da578bd72,1530654001,972f61ac8e3fb552231e365c6ad44d5da578bd72,28c137f2e212f98ddcdf7aac49ef19a04dec9506,668.0
ThunderWeasel,23745c0826009ad0e99ac485456345d155d5d84e,1530642105,23745c0826009ad0e99ac485456345d155d5d84e,0474de792ac506fc948209ab1790af283091dde0,360791.0
ThunderWeasel,99b1b530d3124f40ae99ba6b6d216b37c43a6cfd,1530637264,99b1b530d3124f40ae99ba6b6d216b37c43a6cfd,3040d31eb0bea1e00e77305bc1f4f3818086b00c,228.0
ThunderWeasel,e570ceced23799380777bad7f40ea8d72bbc04b0,1530635851,e570ceced23799380777bad7f40ea8d72bbc04b0,0831ef638eb11b224b590fe100a895f397a7d20a,57.0
ThunderWeasel,84fde14606b4c96b483aa534bbb8dbe84142d4a5,1530633403,84fde14606b4c96b483aa534bbb8dbe84142d4a5,8c0ce43a96f84f0e0945cf2b2fcd123822e14172,1099.0
ThunderWeasel,4a4a0dbc744fb5f348f2f58e790012b2f1d999fc,1530580224,4a4a0dbc744fb5f348f2f58e790012b2f1d999fc,27d5657d76bb6b4ba5f9151fd1bd8babf0bb2800,3951.0
ThunderWeasel,c4d8cbee4e957677636614e3109dc32ede81b30a,1530576025,c4d8cbee4e957677636614e3109dc32ede81b30a,71c8db98f6c8144662d7f3fe7e305d43a05fd0b3,39.0
ThunderWeasel,ef533a7827eabb44fa5b34aa92ee4d5de532b164,1530559746,ef533a7827eabb44fa5b34aa92ee4d5de532b164,003ff15d2052dde3da350eacccde9f55ad41ce3e,16.0
ThunderWeasel,979e6c0e1b8e88d12ed163ecad303a6e916092e6,1530557331,979e6c0e1b8e88d12ed163ecad303a6e916092e6,8bc65dd74dc3fec40a5c1661a683c3b01377e238,15.0
ThunderWeasel,ec01ac3999fa2c74b629e26bf3d6c05c767a5454,1530541737,ec01ac3999fa2c74b629e26bf3d6c05c767a5454,4207f3752a07a15e1c735b08d5807a6eb46482b9,300895.0
ThunderWeasel,17e9e0806d5e66626690322478bd23305f767f8a,1530541714,17e9e0806d5e66626690322478bd23305f767f8a,81070e8fb03cd2efb68ee2553d20f5d96a058fac,249788.0
ThunderWeasel,5aea4bad3ef4fea2d04e67fe5175a5eb0327067f,1530541701,5aea4bad3ef4fea2d04e67fe5175a5eb0327067f,50da6526ea07b0796fdff9ae188ec73198ec866e,233785.0
ThunderWeasel,667e59bee00e4134769cc7048d922b752baf8148,1530225547,667e59bee00e4134769cc7048d922b752baf8148,a6a1f0d29f67251056c10f95eae31763d312fd3e,50.0
ThunderWeasel,a38695b3bd10bb0baee129352ee2a10d5dbb782e,1530225261,a38695b3bd10bb0baee129352ee2a10d5dbb782e,998ecc5ac193688e99e12d76640e013a9df43584,140.0
ThunderWeasel,874daf2a946227f1dba2af1f62d766b7746afa48,1530225203,874daf2a946227f1dba2af1f62d766b7746afa48,f6479efa5ca5a37bab5e87f6d229848f47278e50,5323.0
ThunderWeasel,4af11b755647756f315ef1bd4734f5e6d21789a1,1530223847,4af11b755647756f315ef1bd4734f5e6d21789a1,86c8c4a11cb79584ff76c0c8b53bea4ccf1a9012,7490.0
ThunderWeasel,424e09726d6873ddd2533dd2c6e6ecb115e81545,1530223784,424e09726d6873ddd2533dd2c6e6ecb115e81545,991eae186d7fc9a3be17e180801568d36e65cea5,2193.0
ThunderWeasel,0b64fb4112254751006d14018059f85bcede1531,1530223764,0b64fb4112254751006d14018059f85bcede1531,949b14214ae521e95f342c3f00fe57182d509350,7925.0
ThunderWeasel,4cef20e04dc5334b3e2d37fc300360320a207f37,1530218649,4cef20e04dc5334b3e2d37fc300360320a207f37,2c41e8c894e1c5e02f08176ddc2c754ece91823f,5377.0
ThunderWeasel,ebbe5fc0394d113aac052e8191bc0a3b3386672f,1530200001,ebbe5fc0394d113aac052e8191bc0a3b3386672f,25fc26660bffc3e9b6a312162b4ff555aaa40dc4,251.0
ThunderWeasel,39c2657bbf8f7e612114f4f3dc080bbe8a202996,1530157940,39c2657bbf8f7e612114f4f3dc080bbe8a202996,58e5950ec815e765ebda7e1403439119d41a3e95,178904.0
ThunderWeasel,9d20711f7cd307686fc8152a4edd023fd4d161f8,1530154061,9d20711f7cd307686fc8152a4edd023fd4d161f8,26f4468851ab01f42dd66a73f722a0db497c7e59,13004.0
ThunderWeasel,e0bda46fd20c41858c675c20108d23187d8c7f0a,1530154018,e0bda46fd20c41858c675c20108d23187d8c7f0a,c0c5d047668007528e2be2cff9a6c70d9a70ce5b,19769.0
ThunderWeasel,8091e9c31d0f2fea3acd8d1037e5f788adb8f9aa,1530146759,8091e9c31d0f2fea3acd8d1037e5f788adb8f9aa,665777bf9a858aa598a60433db09d30c39a169bf,10708.0
ThunderWeasel,03fe3579f0f6a492ecec4a33904a7a44ef3b68bf,1530136541,03fe3579f0f6a492ecec4a33904a7a44ef3b68bf,c6aafa280cbd65ecf5b38dbd4c11964ad7b833af,1009.0
ThunderWeasel,cebff6d1eaf189fc24e4dd67cd4131349a51ffb7,1530130643,cebff6d1eaf189fc24e4dd67cd4131349a51ffb7,0645de777c9db3e8a58606051854e11685f64378,2079.0
ThunderWeasel,2a1a3fda5f8afb5697b66fa1ea56275c119c9a57,1530127899,2a1a3fda5f8afb5697b66fa1ea56275c119c9a57,776cc3be95695539e554994f4c7da60c389bd55f,13959.0
ThunderWeasel,cceca9fbcd0641a1cfd2fbf665fe0d7605b6795f,1530116700,cceca9fbcd0641a1cfd2fbf665fe0d7605b6795f,aae0db3d8e017b61f9c2225be1fb10fc69d5de41,402.0
ThunderWeasel,b3d8222e04b145fffef8dabf385877c7a73e8b1a,1530113497,b3d8222e04b145fffef8dabf385877c7a73e8b1a,15f06c0fc15f614a553feebd01a2e857fcb5a09f,68588.0
ThunderWeasel,fe7b29b49591135ea9d922affad393161cd62a43,1530039008,fe7b29b49591135ea9d922affad393161cd62a43,879f51d2cc3fcee81eaf1205f32795bbe8893afb,3787.0
ThunderWeasel,98dfce2e8e900075dab871b5bb87d2c580200f24,1530038640,98dfce2e8e900075dab871b5bb87d2c580200f24,c9d4f424673083b45035f858cb85d925f17ed3cd,4363.0
ThunderWeasel,41162563fa0d5cddf55066a8bc255e4c71f311d9,1529980709,41162563fa0d5cddf55066a8bc255e4c71f311d9,37575ea6a91978ee5ea21622847b957ed05ff4bb,6353.0
ThunderWeasel,b8f4a45ff0b49bc82c8fa88aa17b51820aadc557,1529969517,b8f4a45ff0b49bc82c8fa88aa17b51820aadc557,1f7744886eec9780014b39cddaf4710ca2340c5e,4428.0
ThunderWeasel,27c99f0d0de59ddbdcb8d546a50d0436fa158ecb,1529963303,27c99f0d0de59ddbdcb8d546a50d0436fa158ecb,62e9fb76e029779ce96835b0489079fbd01009c6,346586.0
ThunderWeasel,3d73389dd14882f7ad35e01cfa28539743c18a38,1529961773,3d73389dd14882f7ad35e01cfa28539743c18a38,23cf95437135927020afa06cf1df7a31ab5c5bbd,345138.0
ThunderWeasel,4621e71a185852d23e9594258b69fb12664400ed,1529961758,4621e71a185852d23e9594258b69fb12664400ed,8f4fbe65260c4829cb4e9a7bdefcf836ba80ec6e,349147.0
ThunderWeasel,d7acf4ce06a4c76a736684365a9078dd695d2d1b,1529961740,d7acf4ce06a4c76a736684365a9078dd695d2d1b,c59495c71d65a4f52894cd06948074e3581a9aeb,259417.0
ThunderWeasel,6565642901bea882258b4739914c8a3858450f2c,1529958288,6565642901bea882258b4739914c8a3858450f2c,5a6a3c216d3be1600972bba9be1fcf68e2bd5f67,338508.0
ThunderWeasel,36ef1babcdca5e4d7e2c86a4e0f5a845b2a580b0,1529958014,36ef1babcdca5e4d7e2c86a4e0f5a845b2a580b0,b49c9e53d0dccdb26a0d558ba3b5744adf8e9cb1,350922.0
ThunderWeasel,d0a23925cf8cae6c115eeca5c4709717b501742d,1529957820,d0a23925cf8cae6c115eeca5c4709717b501742d,12969859fe2523c10d12479f659d845fd3db25fd,416627.0
ThunderWeasel,c2d410faa0fcc4faf45617991f0aec99f598ef05,1529957601,c2d410faa0fcc4faf45617991f0aec99f598ef05,dc6f5adcfaf5ef4cffdea87741e28bfba0aebc55,310402.0
ThunderWeasel,f3e750a6397f69352b286ec598ee41022fd5fe29,1529957417,f3e750a6397f69352b286ec598ee41022fd5fe29,b70a47ebd2ad7897b7c7f96feade11d190a1c4eb,340223.0
ThunderWeasel,9a6f81487321584e728c8822b4b4180833b21845,1529957221,9a6f81487321584e728c8822b4b4180833b21845,d08670ff15aa22f25f9f78cfb802d1f024d6140d,258775.0
ThunderWeasel,401cf1b77a7caac0f5f864663dbd735357aae362,1529951016,401cf1b77a7caac0f5f864663dbd735357aae362,30e1a8ca834a209e82f9d1fdcb7e34ab5202417e,853.0
ThunderWeasel,d5ffa5c242fa0a1fde5adaeb273788c1f874d476,1529950903,d5ffa5c242fa0a1fde5adaeb273788c1f874d476,f3db76b9bcf32d89dc0d5f2fb161c10d30b9c9d7,323042.0
ThunderWeasel,1ff690aa39dbf8719d58bde97926c1a784658228,1529627520,1ff690aa39dbf8719d58bde97926c1a784658228,55968e9ffb76ba0f3b52e8b4729b86251e16ddda,1153.0
ThunderWeasel,f9f3bd8a0d111941ee341ed308f4dcb35bcbc89f,1529624428,f9f3bd8a0d111941ee341ed308f4dcb35bcbc89f,5063f708d032b8fcca5890c3e1c0b476cc6439a2,937.0
ThunderWeasel,82e1ab9ff16928c7aed95b4a550746d6237f28c4,1529623139,82e1ab9ff16928c7aed95b4a550746d6237f28c4,1bddad787c06bd540c289148643720a8a7719446,705.0
ThunderWeasel,36d626fec2ee18db6fc348384c9c9252213c7100,1529616360,36d626fec2ee18db6fc348384c9c9252213c7100,2ff4bc9e25a8ea3180abe26122fa02e453897a26,1542.0
ThunderWeasel,c1110e4f8a3ac2e9d60775bfd0178b5958806b1c,1529615265,c1110e4f8a3ac2e9d60775bfd0178b5958806b1c,651185e0042422aba81b2cf22dc10a4a10f6f943,2987.0
ThunderWeasel,d1b2eff8285cde0f1777fef455b7f3f0af3f1c11,1529614332,d1b2eff8285cde0f1777fef455b7f3f0af3f1c11,11376823bec21c93e133890b401f1cc0157a14d3,38.0
ThunderWeasel,630dbb1dc7e0093babf8262aadabca799ae1b377,1529613703,630dbb1dc7e0093babf8262aadabca799ae1b377,4c49e2688ec05b955851cecf072e8bc789ae4297,428.0
ThunderWeasel,1de3f6435c42f22dca26fa83cce772eb9b90ef31,1529612808,1de3f6435c42f22dca26fa83cce772eb9b90ef31,6fc666a39e82c9e2edccbcae4df59c756e29ec97,78725.0
ThunderWeasel,da2ff2cdf93a016513140d9383fab90577220a75,1529612290,da2ff2cdf93a016513140d9383fab90577220a75,f4616d05d0f4ddbc1043f23594d190c285c658e7,57.0
ThunderWeasel,c4fca1ebad24aededf0eab941150b01066058ebd,1529600926,c4fca1ebad24aededf0eab941150b01066058ebd,f542c7d58d3a876e08070d0ffb85a9d553fcef4a,77578.0
ThunderWeasel,411981cebaf1ffda62cfcee4bc8806548fe85fb2,1529539543,411981cebaf1ffda62cfcee4bc8806548fe85fb2,74df6dfb33e72d80c0cd0fce75dccb09a3ed57fd,26681.0
ThunderWeasel,05a5835cd1459e497e8ae9d239ddb7aef2cbb140,1529539378,05a5835cd1459e497e8ae9d239ddb7aef2cbb140,c40d945cb72a37e53651614f68f8cee3463af572,1371.0
ThunderWeasel,edc544617207daa20af00861bf4b6b3e23d53f59,1529535745,edc544617207daa20af00861bf4b6b3e23d53f59,e1aa66f01d4eb87af90de46284ca4a1a43520d74,2668.0
ThunderWeasel,78328474a10106e7ea24cff772898d7a4bbe7bcb,1529533895,78328474a10106e7ea24cff772898d7a4bbe7bcb,531394b3e80508d58f903448164d18067289f22c,1966.0
ThunderWeasel,9f577cbc41edcadf297d3593ffda7b335d22d2a9,1529526227,9f577cbc41edcadf297d3593ffda7b335d22d2a9,ad31eb10ccaf26d3ddd27d428196a780b5e6053e,439.0
ThunderWeasel,8badb8df400d237655f5ff286c32d1a4ff1737d3,1529525104,8badb8df400d237655f5ff286c32d1a4ff1737d3,5ecc57e1f6d982f4e50a8fbf01c1b92fd5a3ce67,3652.0
ThunderWeasel,c0ea83cbf833ab7fe8a5b13810b2d1fa659fc9ea,1529521514,c0ea83cbf833ab7fe8a5b13810b2d1fa659fc9ea,cddf295bd8bb1114580befa2fdca46b717503215,4313.0
ThunderWeasel,df5e4ad513b9f617f2cc8cc594930405c8a6b85b,1529521491,df5e4ad513b9f617f2cc8cc594930405c8a6b85b,6bf832849893f6250920141c8b47aff1e9846ba5,13778.0
ThunderWeasel,9237edf5bc07ee7b2bcd447bf002edc18159eb12,1529514450,9237edf5bc07ee7b2bcd447bf002edc18159eb12,6b82802bc0e406f1adf69bddd4eb987cbff47156,764.0
ThunderWeasel,2717d3b66e03b045341a82fee4220be001450a04,1529512683,2717d3b66e03b045341a82fee4220be001450a04,06f1c7491f7ad5d2946d036b73c371d25403643a,2020.0
ThunderWeasel,3d75041df6cb5ffe7b7117c5aa2d4b0cc6f7c26f,1529502668,3d75041df6cb5ffe7b7117c5aa2d4b0cc6f7c26f,1afef29fd130e458419f5a6c5bb28baf16bdedb5,208.0
ThunderWeasel,dae38f1724c375737f59e9cdd6470978047841c5,1529501984,dae38f1724c375737f59e9cdd6470978047841c5,64da269b7d6733c31f418181bcd05cc4ab955bbc,143751.0
ThunderWeasel,4934778b01caeca0765cf8376784c50b09065667,1529500518,4934778b01caeca0765cf8376784c50b09065667,8eb1e93c3111426867fb26793287c288c2d594ae,74377.0
ThunderWeasel,e45107cc3b59ec1b7add9ed84444cb964c9b949b,1529451751,e45107cc3b59ec1b7add9ed84444cb964c9b949b,60822266b202cc2ba3c32651ee46a4b3949364de,4825.0
ThunderWeasel,037648ab550fafe17ae3e6d4436b753e82da72eb,1529448753,037648ab550fafe17ae3e6d4436b753e82da72eb,e530c7f9f942b9d2dd8fed4c6714ab7f2d5a917d,4487.0
ThunderWeasel,b40f956923b3191940423d9029b8f9ea8241798c,1529444697,b40f956923b3191940423d9029b8f9ea8241798c,5b1e9d5df219497c9b399aff3be7e53dbdf96f4c,79.0
ThunderWeasel,019e6b5cc3f706b906b2008e12ffe5b1ebbbb70b,1529443292,019e6b5cc3f706b906b2008e12ffe5b1ebbbb70b,2bd918b8d873cf6f528beee328c04abe7bf14bca,190.0
ThunderWeasel,24c946be37fca818b37186f5539e117b96339e8d,1529442346,24c946be37fca818b37186f5539e117b96339e8d,49da5951c4f0c44efbe0608eb21788fc186d91d8,7881.0
ThunderWeasel,d08ec3355b68dbd856402f8f3086bba92edd094f,1529441843,d08ec3355b68dbd856402f8f3086bba92edd094f,9ca6d8ed40ccd5f51a7d2ec505ee0eba2493c277,6196.0
ThunderWeasel,6ef1d63f18d1ce02a84a32978ce07c407fb72911,1529441821,6ef1d63f18d1ce02a84a32978ce07c407fb72911,4ced28481f4a0d0040189785bcec71269838f54f,1167.0
ThunderWeasel,7a7f0d7b0356092db11db1e95cc19ed1d3edc6a5,1529440929,7a7f0d7b0356092db11db1e95cc19ed1d3edc6a5,71beffe37a6255c7ff50334bba6e14c92f1472fb,4112.0
ThunderWeasel,3320e3aa571eec4bfaa73f0cf2e713b1d6a74a68,1529417626,3320e3aa571eec4bfaa73f0cf2e713b1d6a74a68,4bc9207f571e51f4ff2c3f8d95ecdd738c3ba003,63651.0
ThunderWeasel,87995cdfafcaf34821580fbe48d0166d410101fb,1529417534,87995cdfafcaf34821580fbe48d0166d410101fb,cd418ca1965aa60e481aa68b67714bf3e2a06217,60179.0
ThunderWeasel,8eee14a6f819b304fb65d011dea7bae130ed2883,1529350568,8eee14a6f819b304fb65d011dea7bae130ed2883,4c15dc9bbdeb5bb0a39fd239af56ab2acefee105,6932.0
ThunderWeasel,ddecd79ddcd0477231d2be009f1939a12e1e7dbe,1529348477,ddecd79ddcd0477231d2be009f1939a12e1e7dbe,9cb4b43e09d310159970dc88a7a426334281c3ca,646.0
ThunderWeasel,40459f1e9972026d54d02a5ad8608aeb17541f78,1529338874,40459f1e9972026d54d02a5ad8608aeb17541f78,46e191c2db420ddb1eed8826d010f37e4e953edc,1136.0
ThunderWeasel,1646d0c55008ec994a2592cd0b8cd1ea0d1778f0,1529336578,1646d0c55008ec994a2592cd0b8cd1ea0d1778f0,da7d2c400cef70a0e8b4002a356a4e69752ffd21,159.0
ThunderWeasel,a275b51a11ee6ffbbb57edb07fefa090299e45a2,1529332443,a275b51a11ee6ffbbb57edb07fefa090299e45a2,d960afd0179e6bf9c84cc0d5515207d126eb32fa,226686.0
ThunderWeasel,856505df87a9447d7fc056e3f9ed6eb4975ceaa5,1529107816,856505df87a9447d7fc056e3f9ed6eb4975ceaa5,127f47b92347dab857a80217ee6accb52cfe9442,126.0
ThunderWeasel,f3ad045fd04800096870215fed39fe12c4453b61,1529096772,f3ad045fd04800096870215fed39fe12c4453b61,eaf9ba52d78c685100872e031fe0596178d2f114,99.0
ThunderWeasel,ae6cde647345c9738a58f2b5c4b0996fcaa58a77,1529092083,ae6cde647345c9738a58f2b5c4b0996fcaa58a77,1b15ef82b3b523bd46b0eb2441f554e02a8c6b90,8589.0
ThunderWeasel,dffbcc34e77ef48cb562cdb8833f5e6e70a2c71e,1529092017,dffbcc34e77ef48cb562cdb8833f5e6e70a2c71e,424f07ba11bc7944f3d3e5959d956ed2b9beba1f,9531.0
ThunderWeasel,6d802236881ae34a2829802ee03dbd769ff25537,1529092009,6d802236881ae34a2829802ee03dbd769ff25537,738f883dfc336a558bd0f670004d2f9db123519b,24105.0
ThunderWeasel,bb30697b7031af350d491bc8bc35e486064f80f4,1529089198,bb30697b7031af350d491bc8bc35e486064f80f4,eeaea2b6f61a36c59653a78ac8120953eff79d6b,10851.0
ThunderWeasel,87f7fd08f4dbfa9656bce6079d4b77d24c25bdd0,1529074365,87f7fd08f4dbfa9656bce6079d4b77d24c25bdd0,565186f31ddbf413e05020b35d19af19efdb89a9,164.0
ThunderWeasel,60dbc8101effd54b7d24fa268f6189eb7a227c5c,1529021287,60dbc8101effd54b7d24fa268f6189eb7a227c5c,82654305b57dceb75d30ddd01e60295a17103be2,552.0
ThunderWeasel,6d46a3ddd39f910b78b3b7354f939292b581d6e0,1529020496,6d46a3ddd39f910b78b3b7354f939292b581d6e0,aad4c476923eefe36cff711c71cfcb43caf2d070,161.0
ThunderWeasel,b74e1a6187d2c92a3a771838a15984244aec072f,1529019824,b74e1a6187d2c92a3a771838a15984244aec072f,d3ff7af8bc7051863dc83295bdef51d97058fe17,49.0
